workerid,proliferate.condition,accuracy,accuracy_bool,condition,correct_img,correct_key,correct_response,hidden_img,img_selected,internal_node_id,question_order,response,rt,stimulus,time_elapsed,trial,trial_index,trial_type,error
902,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-8.0,,j,2407,blicket_images/ds.jpg,41805,blicket,12,image-keyboard-response,
902,ds_dc,False,0,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-10.0,,j,3240,blicket_images/dc.jpg,47325,blicket,14,image-keyboard-response,
902,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-12.0,,j,1248,blicket_images/ds.jpg,49710,blicket,16,image-keyboard-response,
902,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-14.0,,f,1128,blicket_images/ls.jpg,51855,blicket,18,image-keyboard-response,
902,ds_dc,False,0,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-16.0,,j,1882,blicket_images/lc.jpg,54744,blicket,20,image-keyboard-response,
902,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-18.0,,f,1024,blicket_images/dc.jpg,56734,blicket,22,image-keyboard-response,
902,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-20.0,,f,766,blicket_images/lc.jpg,58503,blicket,24,image-keyboard-response,
902,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-22.0,,j,1631,blicket_images/ds.jpg,60957,blicket,26,image-keyboard-response,
902,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-24.0,,f,1343,blicket_images/lc.jpg,62981,blicket,28,image-keyboard-response,
902,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-26.0,,f,926,blicket_images/dc.jpg,64535,blicket,30,image-keyboard-response,
902,ds_dc,False,0,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-28.0,,j,1117,blicket_images/ls.jpg,66351,blicket,32,image-keyboard-response,
902,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-30.0,,f,2743,blicket_images/dc.jpg,69989,blicket,34,image-keyboard-response,
902,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-32.0,,f,1041,blicket_images/ls.jpg,71535,blicket,36,image-keyboard-response,
902,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-34.0,,j,736,blicket_images/ds.jpg,72718,blicket,38,image-keyboard-response,
902,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-36.0,,f,1022,blicket_images/dc.jpg,74221,blicket,40,image-keyboard-response,
902,ds_dc,True,1,ds_dc,blicket_images/dc.jpg,,dc,,blicket_images/dc.jpg,0.0-37.0,,dc,3768,"Which of these options shows the image from the last trial, that you just saw?",77991,pop_quiz,41,html-button-response,
902,ds_dc,True,1,ds_dc,,,['ds'],,,0.0-38.0,[0],['ds'],4836,,82830,rule_question,42,survey-multi-select,
890,ds_dc,False,0,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-6.0,,j,3024,blicket_images/lc.jpg,78426,blicket,10,image-keyboard-response,
890,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-8.0,,j,2246,blicket_images/ds.jpg,83235,blicket,12,image-keyboard-response,
890,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-10.0,,f,2160,blicket_images/ls.jpg,87778,blicket,14,image-keyboard-response,
890,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-12.0,,j,1884,blicket_images/ds.jpg,92017,blicket,16,image-keyboard-response,
890,ds_dc,False,0,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-14.0,,j,1344,blicket_images/dc.jpg,94622,blicket,18,image-keyboard-response,
890,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-16.0,,j,1043,blicket_images/ds.jpg,96775,blicket,20,image-keyboard-response,
890,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-18.0,,f,1383,blicket_images/ls.jpg,99188,blicket,22,image-keyboard-response,
890,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-20.0,,f,1707,blicket_images/lc.jpg,102484,blicket,24,image-keyboard-response,
890,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-22.0,,f,1215,blicket_images/dc.jpg,105356,blicket,26,image-keyboard-response,
890,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-24.0,,j,1163,blicket_images/ds.jpg,108343,blicket,28,image-keyboard-response,
890,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-26.0,,f,1173,blicket_images/lc.jpg,111093,blicket,30,image-keyboard-response,
890,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-28.0,,f,1180,blicket_images/ls.jpg,114356,blicket,32,image-keyboard-response,
890,ds_dc,False,0,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-30.0,,j,991,blicket_images/dc.jpg,117408,blicket,34,image-keyboard-response,
890,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-32.0,,f,901,blicket_images/ls.jpg,120643,blicket,36,image-keyboard-response,
890,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-34.0,,f,1620,blicket_images/lc.jpg,124013,blicket,38,image-keyboard-response,
890,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-36.0,,f,817,blicket_images/dc.jpg,126736,blicket,40,image-keyboard-response,
890,ds_dc,True,1,ds_dc,blicket_images/dc.jpg,,dc,,blicket_images/dc.jpg,0.0-37.0,,dc,5718,"Which of these options shows the image from the last trial, that you just saw?",132458,pop_quiz,41,html-button-response,
890,ds_dc,True,1,ds_dc,,,['ds'],,,0.0-38.0,[0],['ds'],10794,,143255,rule_question,42,survey-multi-select,
951,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-6.0,,f,5552,blicket_images/dc.jpg,131201,blicket,16,image-keyboard-response,
951,ds_dc,False,0,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-8.0,,j,1667,blicket_images/lc.jpg,134041,blicket,18,image-keyboard-response,
951,ds_dc,False,0,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-10.0,,j,2545,blicket_images/ls.jpg,137939,blicket,20,image-keyboard-response,
951,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-12.0,,j,3049,blicket_images/ds.jpg,141714,blicket,22,image-keyboard-response,
951,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-14.0,,f,1273,blicket_images/dc.jpg,144137,blicket,24,image-keyboard-response,
951,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-16.0,,f,1207,blicket_images/lc.jpg,146304,blicket,26,image-keyboard-response,
951,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-18.0,,f,1268,blicket_images/ls.jpg,148396,blicket,28,image-keyboard-response,
951,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-20.0,,j,1174,blicket_images/ds.jpg,150331,blicket,30,image-keyboard-response,
951,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-22.0,,f,892,blicket_images/lc.jpg,152147,blicket,32,image-keyboard-response,
951,ds_dc,False,0,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-24.0,,j,2181,blicket_images/ls.jpg,155130,blicket,34,image-keyboard-response,
951,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-26.0,,j,3483,blicket_images/ds.jpg,159367,blicket,36,image-keyboard-response,
951,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-28.0,,f,814,blicket_images/dc.jpg,160906,blicket,38,image-keyboard-response,
951,ds_dc,False,0,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-30.0,,f,1922,blicket_images/ds.jpg,163487,blicket,40,image-keyboard-response,
951,ds_dc,False,0,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-32.0,,j,1133,blicket_images/dc.jpg,165829,blicket,42,image-keyboard-response,
951,ds_dc,False,0,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-34.0,,j,1998,blicket_images/lc.jpg,169046,blicket,44,image-keyboard-response,
951,ds_dc,False,0,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-36.0,,j,1254,blicket_images/dc.jpg,170933,blicket,46,image-keyboard-response,
951,ds_dc,False,0,ds_dc,blicket_images/dc.jpg,,dc,,blicket_images/lc.jpg,0.0-37.0,,lc,7417,"Which of these options shows the image from the last trial, that you just saw?",178352,pop_quiz,47,html-button-response,
951,ds_dc,False,0,ds_dc,,,['ds'],,,0.0-38.0,[0],"['dc', 'ls']",13949,,192305,rule_question,48,survey-multi-select,
929,ds_dc,False,0,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-6.0,,j,4579,blicket_images/lc.jpg,83589,blicket,10,image-keyboard-response,
929,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-8.0,,j,2021,blicket_images/ds.jpg,90805,blicket,12,image-keyboard-response,
929,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-10.0,,f,2335,blicket_images/dc.jpg,98541,blicket,14,image-keyboard-response,
929,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-12.0,,f,1431,blicket_images/lc.jpg,102389,blicket,16,image-keyboard-response,
929,ds_dc,False,0,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-14.0,,j,1382,blicket_images/ls.jpg,105781,blicket,18,image-keyboard-response,
929,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-16.0,,f,1046,blicket_images/lc.jpg,108853,blicket,20,image-keyboard-response,
929,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-18.0,,f,1767,blicket_images/ls.jpg,112293,blicket,22,image-keyboard-response,
929,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-20.0,,f,1055,blicket_images/dc.jpg,114453,blicket,24,image-keyboard-response,
929,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-22.0,,f,2759,blicket_images/ls.jpg,118461,blicket,26,image-keyboard-response,
929,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-24.0,,j,1143,blicket_images/ds.jpg,120453,blicket,28,image-keyboard-response,
929,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-26.0,,f,1040,blicket_images/dc.jpg,122573,blicket,30,image-keyboard-response,
929,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-28.0,,f,935,blicket_images/lc.jpg,124637,blicket,32,image-keyboard-response,
929,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-30.0,,f,1103,blicket_images/dc.jpg,126845,blicket,34,image-keyboard-response,
929,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-32.0,,j,952,blicket_images/ds.jpg,128814,blicket,36,image-keyboard-response,
929,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-34.0,,f,920,blicket_images/ls.jpg,130694,blicket,38,image-keyboard-response,
929,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-36.0,,f,848,blicket_images/dc.jpg,132790,blicket,40,image-keyboard-response,
929,ds_dc,True,1,ds_dc,blicket_images/dc.jpg,,dc,,blicket_images/dc.jpg,0.0-37.0,,dc,4818,"Which of these options shows the image from the last trial, that you just saw?",137610,pop_quiz,41,html-button-response,
929,ds_dc,True,1,ds_dc,,,['ds'],,,0.0-38.0,[0],['ds'],4238,,141852,rule_question,42,survey-multi-select,
874,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-6.0,,j,5992,blicket_images/ds.jpg,200056,blicket,10,image-keyboard-response,
874,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-8.0,,f,1934,blicket_images/lc.jpg,208081,blicket,12,image-keyboard-response,
874,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-10.0,,f,1033,blicket_images/ls.jpg,210258,blicket,14,image-keyboard-response,
874,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-12.0,,f,2832,blicket_images/dc.jpg,213874,blicket,16,image-keyboard-response,
874,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-14.0,,f,1489,blicket_images/lc.jpg,216158,blicket,18,image-keyboard-response,
874,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-16.0,,j,1482,blicket_images/ds.jpg,218357,blicket,20,image-keyboard-response,
874,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-18.0,,f,1410,blicket_images/dc.jpg,220414,blicket,22,image-keyboard-response,
874,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-20.0,,f,826,blicket_images/ls.jpg,221737,blicket,24,image-keyboard-response,
874,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-22.0,,j,1687,blicket_images/ds.jpg,223962,blicket,26,image-keyboard-response,
874,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-24.0,,f,1304,blicket_images/lc.jpg,225831,blicket,28,image-keyboard-response,
874,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-26.0,,f,1014,blicket_images/ls.jpg,227298,blicket,30,image-keyboard-response,
874,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-28.0,,j,1094,blicket_images/ds.jpg,228964,blicket,32,image-keyboard-response,
874,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-30.0,,f,1131,blicket_images/ls.jpg,230531,blicket,34,image-keyboard-response,
874,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-32.0,,f,1447,blicket_images/dc.jpg,232414,blicket,36,image-keyboard-response,
874,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-34.0,,j,1527,blicket_images/ds.jpg,234390,blicket,38,image-keyboard-response,
874,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-36.0,,f,1230,blicket_images/dc.jpg,236092,blicket,40,image-keyboard-response,
874,ds_dc,True,1,ds_dc,blicket_images/dc.jpg,,dc,,blicket_images/dc.jpg,0.0-37.0,,dc,9261,"Which of these options shows the image from the last trial, that you just saw?",245357,pop_quiz,41,html-button-response,
874,ds_dc,True,1,ds_dc,,,['ds'],,,0.0-38.0,[0],['ds'],3694,,249065,rule_question,42,survey-multi-select,
909,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-6.0,,f,3915,blicket_images/dc.jpg,99467,blicket,10,image-keyboard-response,
909,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-8.0,,f,1980,blicket_images/lc.jpg,105366,blicket,12,image-keyboard-response,
909,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-10.0,,j,1659,blicket_images/ds.jpg,109314,blicket,14,image-keyboard-response,
909,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-12.0,,f,1537,blicket_images/dc.jpg,112561,blicket,16,image-keyboard-response,
909,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-14.0,,f,1714,blicket_images/lc.jpg,116026,blicket,18,image-keyboard-response,
909,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-16.0,,f,1656,blicket_images/dc.jpg,119845,blicket,20,image-keyboard-response,
909,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-18.0,,j,1585,blicket_images/ds.jpg,122431,blicket,22,image-keyboard-response,
909,ds_dc,False,0,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-20.0,,j,1608,blicket_images/ls.jpg,126102,blicket,24,image-keyboard-response,
909,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-22.0,,j,1875,blicket_images/ds.jpg,129938,blicket,26,image-keyboard-response,
909,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-24.0,,f,967,blicket_images/ls.jpg,131833,blicket,28,image-keyboard-response,
909,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-26.0,,f,2869,blicket_images/lc.jpg,135961,blicket,30,image-keyboard-response,
909,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-28.0,,f,1720,blicket_images/ls.jpg,138791,blicket,32,image-keyboard-response,
909,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-30.0,,f,1465,blicket_images/dc.jpg,141071,blicket,34,image-keyboard-response,
909,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-32.0,,f,4115,blicket_images/lc.jpg,146069,blicket,36,image-keyboard-response,
909,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-34.0,,j,1199,blicket_images/ds.jpg,148017,blicket,38,image-keyboard-response,
909,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-36.0,,f,925,blicket_images/dc.jpg,149787,blicket,40,image-keyboard-response,
909,ds_dc,False,0,ds_dc,blicket_images/dc.jpg,,dc,,blicket_images/lc.jpg,0.0-37.0,,lc,9412,"Which of these options shows the image from the last trial, that you just saw?",159207,pop_quiz,41,html-button-response,
909,ds_dc,True,1,ds_dc,,,['ds'],,,0.0-38.0,[0],['ds'],5982,,165213,rule_question,42,survey-multi-select,
936,ds_dc,False,0,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-6.0,,j,4520,blicket_images/lc.jpg,108790,blicket,10,image-keyboard-response,
936,ds_dc,False,0,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-8.0,,j,2072,blicket_images/ls.jpg,112158,blicket,12,image-keyboard-response,
936,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-10.0,,j,1472,blicket_images/ds.jpg,114775,blicket,14,image-keyboard-response,
936,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-12.0,,f,1764,blicket_images/ls.jpg,117944,blicket,16,image-keyboard-response,
936,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-14.0,,f,1183,blicket_images/lc.jpg,120192,blicket,18,image-keyboard-response,
936,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-16.0,,j,1455,blicket_images/ds.jpg,122712,blicket,20,image-keyboard-response,
936,ds_dc,False,0,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-18.0,,j,1384,blicket_images/dc.jpg,124889,blicket,22,image-keyboard-response,
936,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-20.0,,j,2600,blicket_images/ds.jpg,128905,blicket,24,image-keyboard-response,
936,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-22.0,,f,1192,blicket_images/dc.jpg,131082,blicket,26,image-keyboard-response,
936,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-24.0,,f,1352,blicket_images/ls.jpg,133538,blicket,28,image-keyboard-response,
936,ds_dc,False,0,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-26.0,,j,1704,blicket_images/dc.jpg,136251,blicket,30,image-keyboard-response,
936,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-28.0,,f,1608,blicket_images/lc.jpg,140179,blicket,32,image-keyboard-response,
936,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-30.0,,j,1272,blicket_images/ds.jpg,142460,blicket,34,image-keyboard-response,
936,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-32.0,,f,1152,blicket_images/dc.jpg,144556,blicket,36,image-keyboard-response,
936,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-34.0,,f,960,blicket_images/ls.jpg,146380,blicket,38,image-keyboard-response,
936,ds_dc,False,0,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-36.0,,j,1847,blicket_images/dc.jpg,148972,blicket,40,image-keyboard-response,
936,ds_dc,True,1,ds_dc,blicket_images/dc.jpg,,dc,,blicket_images/dc.jpg,0.0-37.0,,dc,3806,"Which of these options shows the image from the last trial, that you just saw?",152780,pop_quiz,41,html-button-response,
936,ds_dc,True,1,ds_dc,,,['ds'],,,0.0-38.0,[0],['ds'],8161,,160944,rule_question,42,survey-multi-select,
980,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-6.0,,j,4110,blicket_images/ds.jpg,95288,blicket,10,image-keyboard-response,
980,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-8.0,,f,1592,blicket_images/dc.jpg,100884,blicket,12,image-keyboard-response,
980,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-10.0,,j,1320,blicket_images/ds.jpg,105224,blicket,14,image-keyboard-response,
980,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-12.0,,f,961,blicket_images/dc.jpg,107367,blicket,16,image-keyboard-response,
980,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-14.0,,j,1177,blicket_images/ds.jpg,109549,blicket,18,image-keyboard-response,
980,ds_dc,False,0,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-16.0,,j,2657,blicket_images/lc.jpg,113036,blicket,20,image-keyboard-response,
980,ds_dc,False,0,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-18.0,,j,1508,blicket_images/ls.jpg,115986,blicket,22,image-keyboard-response,
980,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-20.0,,f,1073,blicket_images/dc.jpg,118316,blicket,24,image-keyboard-response,
980,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-22.0,,f,1286,blicket_images/lc.jpg,120863,blicket,26,image-keyboard-response,
980,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-24.0,,f,1786,blicket_images/ls.jpg,123709,blicket,28,image-keyboard-response,
980,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-26.0,,f,876,blicket_images/lc.jpg,125258,blicket,30,image-keyboard-response,
980,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-28.0,,j,764,blicket_images/ds.jpg,126546,blicket,32,image-keyboard-response,
980,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-30.0,,f,1011,blicket_images/ls.jpg,128097,blicket,34,image-keyboard-response,
980,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-32.0,,f,869,blicket_images/dc.jpg,129478,blicket,36,image-keyboard-response,
980,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-34.0,,j,1576,blicket_images/ds.jpg,131564,blicket,38,image-keyboard-response,
980,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-36.0,,f,1016,blicket_images/dc.jpg,133045,blicket,40,image-keyboard-response,
980,ds_dc,True,1,ds_dc,blicket_images/dc.jpg,,dc,,blicket_images/dc.jpg,0.0-37.0,,dc,7369,"Which of these options shows the image from the last trial, that you just saw?",140419,pop_quiz,41,html-button-response,
980,ds_dc,True,1,ds_dc,,,['ds'],,,0.0-38.0,[0],['ds'],3977,,144404,rule_question,42,survey-multi-select,
944,ds_dc,False,0,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-6.0,,j,5593,blicket_images/ls.jpg,107508,blicket,10,image-keyboard-response,
944,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-8.0,,j,2718,blicket_images/ds.jpg,111499,blicket,12,image-keyboard-response,
944,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-10.0,,f,2480,blicket_images/lc.jpg,116169,blicket,14,image-keyboard-response,
944,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-12.0,,f,1747,blicket_images/ls.jpg,119271,blicket,16,image-keyboard-response,
944,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-14.0,,j,1502,blicket_images/ds.jpg,122114,blicket,18,image-keyboard-response,
944,ds_dc,True,1,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-16.0,,f,1349,blicket_images/lc.jpg,124405,blicket,20,image-keyboard-response,
944,ds_dc,False,0,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-18.0,,f,1429,blicket_images/ds.jpg,126605,blicket,22,image-keyboard-response,
944,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-20.0,,f,1297,blicket_images/dc.jpg,129184,blicket,24,image-keyboard-response,
944,ds_dc,False,0,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-22.0,,j,1345,blicket_images/ls.jpg,131256,blicket,26,image-keyboard-response,
944,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-24.0,,f,2732,blicket_images/dc.jpg,136046,blicket,28,image-keyboard-response,
944,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-26.0,,j,1088,blicket_images/ds.jpg,137936,blicket,30,image-keyboard-response,
944,ds_dc,False,0,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-28.0,,j,1088,blicket_images/ls.jpg,140191,blicket,32,image-keyboard-response,
944,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-30.0,,f,866,blicket_images/dc.jpg,141911,blicket,34,image-keyboard-response,
944,ds_dc,False,0,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-32.0,,j,2158,blicket_images/lc.jpg,144800,blicket,36,image-keyboard-response,
944,ds_dc,True,1,ds_dc,,j,on,blicket_images/ds.jpg,,0.0-34.0,,j,783,blicket_images/ds.jpg,146263,blicket,38,image-keyboard-response,
944,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-36.0,,f,1024,blicket_images/dc.jpg,147775,blicket,40,image-keyboard-response,
944,ds_dc,True,1,ds_dc,blicket_images/dc.jpg,,dc,,blicket_images/dc.jpg,0.0-37.0,,dc,6861,"Which of these options shows the image from the last trial, that you just saw?",154647,pop_quiz,41,html-button-response,
944,ds_dc,False,0,ds_dc,,,['ds'],,,0.0-38.0,[0],"['dc', 'ds']",15486,,170142,rule_question,42,survey-multi-select,
897,ds_dc,False,0,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-6.0,,j,6257,blicket_images/dc.jpg,173852,blicket,10,image-keyboard-response,
897,ds_dc,False,0,ds_dc,,f,off,blicket_images/lc.jpg,,0.0-8.0,,j,6282,blicket_images/lc.jpg,190389,blicket,12,image-keyboard-response,
897,ds_dc,False,0,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-10.0,,j,3513,blicket_images/ls.jpg,200894,blicket,14,image-keyboard-response,
897,ds_dc,True,1,ds_dc,,f,off,blicket_images/dc.jpg,,0.0-12.0,,f,3514,blicket_images/dc.jpg,211385,blicket,16,image-keyboard-response,
897,ds_dc,True,1,ds_dc,,f,off,blicket_images/ls.jpg,,0.0-14.0,,f,3417,blicket_images/ls.jpg,217441,blicket,18,image-keyboard-response,
