trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,5.098768818783209e-08,4.7306744565999306e-08,7.321585983430662e-08,7.391971997826005e-08
trial_a,agent,5.098768818783209e-08,4.7306744565999306e-08,7.321585983430662e-08,7.391971997826005e-08
trial_a,ramp,1.2651317582442875e-07,1.2539418392591884e-07,5.3111933472296295e-08,6.412285701899532e-08
trial_b,physics,1.5229207422170233e-07,1.4754515935574638e-07,3.901294299471763e-07,3.887612111144168e-07
trial_b,agent,1.5229207422170233e-07,1.4754515935574638e-07,3.901294299471763e-07,3.887612111144168e-07
trial_b,ramp,3.2593696682166375e-07,3.2774797899996753e-07,1.5215753469124274e-07,1.5541295160048495e-07
trial_c,physics,7.391971997826009e-08,7.321585983430666e-08,4.7306744565999326e-08,5.098768818783211e-08
trial_c,agent,6.41228570189953e-08,5.3111933472296295e-08,1.2539418392591884e-07,1.2651317582442875e-07
trial_c,ramp,6.41228570189953e-08,5.3111933472296295e-08,1.2539418392591884e-07,1.2651317582442875e-07
trial_d,physics,3.887612111144168e-07,3.901294299471763e-07,1.4754515935574636e-07,1.522920742217023e-07
trial_d,agent,1.5541295160048495e-07,1.521575346912427e-07,3.277479789999675e-07,3.259369668216637e-07
trial_d,ramp,1.5541295160048495e-07,1.521575346912427e-07,3.277479789999675e-07,3.259369668216637e-07
