trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,3.1995655512531765e-08,3.181424054649827e-08,3.778657080962532e-08,3.789339054855146e-08
trial_a,agent,3.1995655512531765e-08,3.181424054649827e-08,3.778657080962532e-08,3.789339054855146e-08
trial_a,ramp,6.012320610300832e-08,5.9972867005762e-08,4.544229931044272e-08,4.6021009224993886e-08
trial_b,physics,1.1892849635087037e-07,1.1461567911407567e-07,8.312664065956941e-07,8.223763494919275e-07
trial_b,agent,1.1892849635087037e-07,1.1461567911407567e-07,8.312664065956941e-07,8.223763494919275e-07
trial_b,ramp,7.403921853945398e-07,7.556049622696292e-07,1.421540960333101e-07,1.4403085298355223e-07
trial_c,physics,3.7893390548551466e-08,3.778657080962533e-08,3.181424054649827e-08,3.1995655512531765e-08
trial_c,agent,4.602100922499388e-08,4.5442299310442694e-08,5.997286700576198e-08,6.012320610300831e-08
trial_c,ramp,4.602100922499388e-08,4.5442299310442694e-08,5.997286700576198e-08,6.012320610300831e-08
trial_d,physics,8.223763494919276e-07,8.312664065956947e-07,1.1461567911407571e-07,1.1892849635087029e-07
trial_d,agent,1.4403085298355234e-07,1.421540960333101e-07,7.55604962269629e-07,7.403921853945395e-07
trial_d,ramp,1.4403085298355234e-07,1.421540960333101e-07,7.55604962269629e-07,7.403921853945395e-07
