trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,3.4515551982865555e-09,2.4285122996924135e-09,1.2134770067045308e-06,1.3526193697605768e-06
trial_a,agent,3.4515551982865555e-09,2.4285122996924135e-09,1.2134770067045308e-06,1.3526193697605768e-06
trial_a,ramp,1.868250788486207e-06,1.704552370984976e-06,2.059219938339971e-10,4.706957210362275e-10
trial_b,physics,8.54546180230224e-43,1.5338827491498938e-43,1.1320946311890666e-05,9.05597343508104e-06
trial_b,agent,8.54546180230224e-43,1.5338827491498938e-43,1.1320946311890666e-05,9.05597343508104e-06
trial_b,ramp,7.555981415852893e-06,8.595118788572228e-06,5.178897372913336e-37,5.418924172920216e-37
trial_c,physics,1.3526193697605765e-06,1.2134770067045312e-06,2.4285122996924115e-09,3.4515551982865575e-09
trial_c,agent,4.706957210362271e-10,2.059219938339967e-10,1.7045523709849758e-06,1.8682507884862056e-06
trial_c,ramp,4.706957210362271e-10,2.059219938339967e-10,1.7045523709849758e-06,1.8682507884862056e-06
trial_d,physics,9.055973435081035e-06,1.1320946311890675e-05,1.5338827491498622e-43,8.545461802302114e-43
trial_d,agent,5.4189241729202546e-37,5.1788973729134e-37,8.59511878857223e-06,7.555981415852899e-06
trial_d,ramp,5.4189241729202546e-37,5.1788973729134e-37,8.59511878857223e-06,7.555981415852899e-06
