trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,7.153585667476142e-08,5.454090771272767e-08,3.5433522668399777e-07,3.6985433184226805e-07
trial_a,agent,7.153585667476142e-08,5.454090771272767e-08,3.5433522668399777e-07,3.6985433184226805e-07
trial_a,ramp,9.943820497311137e-07,8.978496714268716e-07,2.5659424057323385e-10,1.8982747171900818e-09
trial_b,physics,3.69998581686885e-09,2.712108356246653e-09,2.258814088875294e-06,2.223079251166293e-06
trial_b,agent,3.69998581686885e-09,2.712108356246653e-09,2.258814088875294e-06,2.223079251166293e-06
trial_b,ramp,1.6856039369103469e-06,1.7269066330206934e-06,8.895158741661172e-09,1.1638723523727733e-08
trial_c,physics,3.69854331842268e-07,3.543352266839977e-07,5.4540907712727726e-08,7.153585667476141e-08
trial_c,agent,1.8982747171900805e-09,2.565942405732339e-10,8.978496714268712e-07,9.94382049731114e-07
trial_c,ramp,1.8982747171900805e-09,2.565942405732339e-10,8.978496714268712e-07,9.94382049731114e-07
trial_d,physics,2.223079251166294e-06,2.258814088875294e-06,2.712108356246646e-09,3.6999858168688382e-09
trial_d,agent,1.1638723523727737e-08,8.895158741661184e-09,1.7269066330206934e-06,1.6856039369103466e-06
trial_d,ramp,1.1638723523727737e-08,8.895158741661184e-09,1.7269066330206934e-06,1.6856039369103466e-06
