trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,1.710397537784102e-08,1.70286196714038e-08,1.8738448452498804e-08,1.8761480930682112e-08
trial_a,agent,1.710397537784102e-08,1.70286196714038e-08,1.8738448452498804e-08,1.8761480930682112e-08
trial_a,ramp,3.4900978965745113e-08,3.4861004492028805e-08,2.9278733087700075e-08,2.9698367323548603e-08
trial_b,physics,3.466921923737724e-08,2.7568273538078914e-08,1.2095013081656715e-06,1.1959399943086671e-06
trial_b,agent,3.466921923737724e-08,2.7568273538078914e-08,1.2095013081656715e-06,1.1959399943086671e-06
trial_b,ramp,8.32239149373419e-07,8.415014002077836e-07,6.841286279250168e-08,7.588348520348692e-08
trial_c,physics,1.8761480930682112e-08,1.8738448452498804e-08,1.70286196714038e-08,1.710397537784102e-08
trial_c,agent,2.9698367323548603e-08,2.9278733087700075e-08,3.4861004492028805e-08,3.4900978965745113e-08
trial_c,ramp,2.9698367323548603e-08,2.9278733087700075e-08,3.4861004492028805e-08,3.4900978965745113e-08
trial_d,physics,1.1959399943086671e-06,1.2095013081656715e-06,2.7568273538078914e-08,3.466921923737726e-08
trial_d,agent,7.588348520348691e-08,6.84128627925017e-08,8.415014002077834e-07,8.322391493734189e-07
trial_d,ramp,7.588348520348691e-08,6.84128627925017e-08,8.415014002077834e-07,8.322391493734189e-07
