trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,1.821405680868186e-08,1.81623223179695e-08,2.0003463310028977e-08,2.0032916698961468e-08
trial_a,agent,1.821405680868186e-08,1.81623223179695e-08,2.0003463310028977e-08,2.0032916698961468e-08
trial_a,ramp,3.172393400778244e-08,3.1681525494150726e-08,2.7220128801961404e-08,2.7393106253372843e-08
trial_b,physics,1.7741119517639005e-07,1.7379933301801416e-07,4.6751274317677787e-07,4.6498429025157103e-07
trial_b,agent,1.7741119517639005e-07,1.7379933301801416e-07,4.6751274317677787e-07,4.6498429025157103e-07
trial_b,ramp,4.486522451366092e-07,4.550111775827098e-07,1.919737499047273e-07,1.9284479029526122e-07
trial_c,physics,2.0032916698961468e-08,2.0003463310028984e-08,1.8162322317969502e-08,1.8214056808681864e-08
trial_c,agent,2.739310625337284e-08,2.72201288019614e-08,3.1681525494150726e-08,3.172393400778244e-08
trial_c,ramp,2.739310625337284e-08,2.72201288019614e-08,3.1681525494150726e-08,3.172393400778244e-08
trial_d,physics,4.649842902515713e-07,4.6751274317677824e-07,1.7379933301801414e-07,1.7741119517639002e-07
trial_d,agent,1.9284479029526127e-07,1.9197374990472734e-07,4.550111775827098e-07,4.486522451366092e-07
trial_d,ramp,1.9284479029526127e-07,1.9197374990472734e-07,4.550111775827098e-07,4.486522451366092e-07
