trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,1.9307209084624318e-25,2.4629150408935858e-29,2.4567855878897084e-06,1.098183791540259e-05
trial_a,agent,1.9307209084624318e-25,2.4629150408935858e-29,2.4567855878897084e-06,1.098183791540259e-05
trial_a,ramp,1.5924896574017013e-05,4.477425273377535e-06,9.118222049231795e-41,5.058040088659308e-34
trial_b,physics,5.81066795705032e-08,5.684152861701851e-08,9.455979607621015e-07,9.391862131369851e-07
trial_b,agent,5.81066795705032e-08,5.684152861701851e-08,9.455979607621015e-07,9.391862131369851e-07
trial_b,ramp,8.41438806337749e-07,8.457475804284999e-07,6.138529860270407e-08,6.145769524028801e-08
trial_c,physics,1.0981837915402592e-05,2.456785587889712e-06,2.4629150408935637e-29,1.9307209084624178e-25
trial_c,agent,5.05804008865922e-34,9.118222049231666e-41,4.477425273377534e-06,1.592489657401702e-05
trial_c,ramp,5.05804008865922e-34,9.118222049231666e-41,4.477425273377534e-06,1.592489657401702e-05
trial_d,physics,9.391862131369851e-07,9.455979607621018e-07,5.6841528617018525e-08,5.8106679570503185e-08
trial_d,agent,6.145769524028809e-08,6.13852986027041e-08,8.457475804284998e-07,8.414388063377489e-07
trial_d,ramp,6.145769524028809e-08,6.13852986027041e-08,8.457475804284998e-07,8.414388063377489e-07
