trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,3.7405617755427966e-08,2.327342939732979e-08,5.852999393954862e-07,6.306767125471066e-07
trial_a,agent,3.7405617755427966e-08,2.327342939732979e-08,5.852999393954862e-07,6.306767125471066e-07
trial_a,ramp,1.6777505815016466e-06,1.3981204971958697e-06,1.006186498033923e-12,3.355790887554204e-11
trial_b,physics,4.652312801433479e-08,4.5211330834589325e-08,1.1789796468397876e-06,1.1531754054438995e-06
trial_b,agent,4.652312801433479e-08,4.5211330834589325e-08,1.1789796468397876e-06,1.1531754054438995e-06
trial_b,ramp,9.590326914054136e-07,1.0294741733432185e-06,4.3985794313051514e-08,4.100000878078346e-08
trial_c,physics,6.306767125471066e-07,5.852999393954863e-07,2.327342939732979e-08,3.740561775542795e-08
trial_c,agent,3.355790887554199e-11,1.0061864980339241e-12,1.3981204971958695e-06,1.6777505815016466e-06
trial_c,ramp,3.355790887554199e-11,1.0061864980339241e-12,1.3981204971958695e-06,1.6777505815016466e-06
trial_d,physics,1.1531754054439002e-06,1.178979646839788e-06,4.5211330834589265e-08,4.6523128014334776e-08
trial_d,agent,4.100000878078347e-08,4.398579431305154e-08,1.029474173343219e-06,9.59032691405414e-07
trial_d,ramp,4.100000878078347e-08,4.398579431305154e-08,1.029474173343219e-06,9.59032691405414e-07
