trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,3.68159780094289e-08,3.628750742586245e-08,4.526325809098154e-08,4.542981207617294e-08
trial_a,agent,3.68159780094289e-08,3.628750742586245e-08,4.526325809098154e-08,4.542981207617294e-08
trial_a,ramp,6.517379813550005e-08,6.502493406257555e-08,4.7865797132574286e-08,4.882261388642387e-08
trial_b,physics,1.6331968771042938e-08,1.2587775085719621e-08,1.6056079838523544e-06,1.58833208682749e-06
trial_b,agent,1.6331968771042938e-08,1.2587775085719621e-08,1.6056079838523544e-06,1.58833208682749e-06
trial_b,ramp,1.2167982267844604e-06,1.2367773503638116e-06,3.027085984345643e-08,3.731774088414438e-08
trial_c,physics,4.542981207617294e-08,4.526325809098154e-08,3.628750742586245e-08,3.68159780094289e-08
trial_c,agent,4.882261388642386e-08,4.786579713257427e-08,6.502493406257554e-08,6.517379813550005e-08
trial_c,ramp,4.882261388642386e-08,4.786579713257427e-08,6.502493406257554e-08,6.517379813550005e-08
trial_d,physics,1.58833208682749e-06,1.6056079838523553e-06,1.2587775085719623e-08,1.633196877104294e-08
trial_d,agent,3.731774088414442e-08,3.0270859843456475e-08,1.2367773503638116e-06,1.21679822678446e-06
trial_d,ramp,3.731774088414442e-08,3.0270859843456475e-08,1.2367773503638116e-06,1.21679822678446e-06
