trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,8.328586642833256e-23,2.6727853708468844e-25,2.8260489930262024e-06,5.235607598583971e-06
trial_a,agent,8.328586642833256e-23,2.6727853708468844e-25,2.8260489930262024e-06,5.235607598583971e-06
trial_a,ramp,8.002048379494716e-06,4.4466993533199834e-06,1.4934493246496552e-29,1.1440269118889242e-26
trial_b,physics,3.113981695125647e-126,6.4075594473806e-127,9.809204559527732e-06,9.056864044174751e-06
trial_b,agent,3.113981695125647e-126,6.4075594473806e-127,9.809204559527732e-06,9.056864044174751e-06
trial_b,ramp,1.0992701611878957e-05,1.209134278069794e-05,7.073025999892172e-127,5.078403408945516e-127
trial_c,physics,5.235607598583971e-06,2.8260489930262016e-06,2.6727853708468766e-25,8.328586642833236e-23
trial_c,agent,1.1440269118889203e-26,1.493449324649654e-29,4.446699353319986e-06,8.002048379494716e-06
trial_c,ramp,1.1440269118889203e-26,1.493449324649654e-29,4.446699353319986e-06,8.002048379494716e-06
trial_d,physics,9.056864044174767e-06,9.80920455952775e-06,6.407559447380908e-127,3.1139816951257366e-126
trial_d,agent,5.078403408945648e-127,7.07302599989235e-127,1.2091342780697923e-05,1.0992701611878968e-05
trial_d,ramp,5.078403408945648e-127,7.07302599989235e-127,1.2091342780697923e-05,1.0992701611878968e-05
