trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,8.06516848840974e-08,6.982756236721421e-08,1.965055671430454e-07,2.0056391505569184e-07
trial_a,agent,8.06516848840974e-08,6.982756236721421e-08,1.965055671430454e-07,2.0056391505569184e-07
trial_a,ramp,2.7300481153110295e-07,2.687641116085757e-07,6.650905593202577e-08,8.284502970719506e-08
trial_b,physics,4.558437207634965e-15,1.3947536758751023e-15,7.500868483154098e-06,6.636211242461262e-06
trial_b,agent,4.558437207634965e-15,1.3947536758751023e-15,7.500868483154098e-06,6.636211242461262e-06
trial_b,ramp,3.3085336789913777e-06,3.5389819858285593e-06,1.9573621225518693e-11,3.2049117293183695e-11
trial_c,physics,2.0056391505569184e-07,1.965055671430454e-07,6.982756236721421e-08,8.06516848840974e-08
trial_c,agent,8.284502970719506e-08,6.650905593202579e-08,2.687641116085757e-07,2.7300481153110295e-07
trial_c,ramp,8.284502970719506e-08,6.650905593202579e-08,2.687641116085757e-07,2.7300481153110295e-07
trial_d,physics,6.636211242461267e-06,7.500868483154095e-06,1.3947536758750997e-15,4.558437207634966e-15
trial_d,agent,3.204911729318367e-11,1.9573621225518764e-11,3.5389819858285584e-06,3.3085336789913785e-06
trial_d,ramp,3.204911729318367e-11,1.9573621225518764e-11,3.5389819858285584e-06,3.3085336789913785e-06
