trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,8.281205072675613e-08,7.216787727910866e-08,2.3261754367403712e-07,2.3784844668956778e-07
trial_a,agent,8.281205072675613e-08,7.216787727910866e-08,2.3261754367403712e-07,2.3784844668956778e-07
trial_a,ramp,4.842008613358169e-07,4.6972659158678867e-07,2.9771667238339226e-08,4.8670669036583416e-08
trial_b,physics,6.960326140467638e-18,5.895858200560949e-19,1.093359984028929e-05,8.922703490414379e-06
trial_b,agent,6.960326140467638e-18,5.895858200560949e-19,1.093359984028929e-05,8.922703490414379e-06
trial_b,ramp,4.591349773434767e-06,5.127750657624286e-06,5.4013262182392506e-14,2.077233651286189e-13
trial_c,physics,2.3784844668956778e-07,2.326175436740371e-07,7.216787727910866e-08,8.281205072675612e-08
trial_c,agent,4.867066903658341e-08,2.9771667238339236e-08,4.6972659158678867e-07,4.842008613358168e-07
trial_c,ramp,4.867066903658341e-08,2.9771667238339236e-08,4.6972659158678867e-07,4.842008613358168e-07
trial_d,physics,8.922703490414382e-06,1.0933599840289295e-05,5.8958582005608725e-19,6.960326140467601e-18
trial_d,agent,2.0772336512861885e-13,5.40132621823926e-14,5.127750657624284e-06,4.591349773434766e-06
trial_d,ramp,2.0772336512861885e-13,5.40132621823926e-14,5.127750657624284e-06,4.591349773434766e-06
