trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,6.035622307384819e-08,5.7375100777454215e-08,8.987757055144e-08,9.061617139508745e-08
trial_a,agent,6.035622307384819e-08,5.7375100777454215e-08,8.987757055144e-08,9.061617139508745e-08
trial_a,ramp,1.8579721498008003e-07,1.83859934507729e-07,6.470661957006369e-08,7.7509759277023e-08
trial_b,physics,2.2938235915180823e-13,1.0928479530229855e-13,5.3583493389326655e-06,4.942381082272005e-06
trial_b,agent,2.2938235915180823e-13,1.0928479530229855e-13,5.3583493389326655e-06,4.942381082272005e-06
trial_b,ramp,2.4212814946454522e-06,2.5321588519376223e-06,5.676808607812698e-10,7.530804205130963e-10
trial_c,physics,9.061617139508745e-08,8.987757055144e-08,5.737510077745421e-08,6.035622307384816e-08
trial_c,agent,7.7509759277023e-08,6.470661957006367e-08,1.83859934507729e-07,1.8579721498008003e-07
trial_c,ramp,7.7509759277023e-08,6.470661957006367e-08,1.83859934507729e-07,1.8579721498008003e-07
trial_d,physics,4.942381082272007e-06,5.35834933893267e-06,1.0928479530229824e-13,2.293823591518069e-13
trial_d,agent,7.530804205130966e-10,5.676808607812714e-10,2.532158851937623e-06,2.421281494645452e-06
trial_d,ramp,7.530804205130966e-10,5.676808607812714e-10,2.532158851937623e-06,2.421281494645452e-06
