trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,5.1860754599823736e-36,2.1669469409275593e-42,2.234620721355448e-06,1.4446345183072667e-05
trial_a,agent,5.1860754599823736e-36,2.1669469409275593e-42,2.234620721355448e-06,1.4446345183072667e-05
trial_a,ramp,2.8235538231411104e-05,2.9434134214557003e-06,4.97177768984727e-86,6.529099841691215e-69
trial_b,physics,4.652312801433479e-08,4.5211330834589325e-08,1.1789796468397876e-06,1.1531754054438995e-06
trial_b,agent,4.652312801433479e-08,4.5211330834589325e-08,1.1789796468397876e-06,1.1531754054438995e-06
trial_b,ramp,9.590326914054136e-07,1.0294741733432185e-06,4.3985794313051514e-08,4.100000878078346e-08
trial_c,physics,1.4446345183072676e-05,2.2346207213554432e-06,2.1669469409275562e-42,5.186075459982338e-36
trial_c,agent,6.529099841691144e-69,4.971777689847286e-86,2.9434134214557037e-06,2.8235538231411087e-05
trial_c,ramp,6.529099841691144e-69,4.971777689847286e-86,2.9434134214557037e-06,2.8235538231411087e-05
trial_d,physics,1.1531754054439002e-06,1.178979646839788e-06,4.5211330834589265e-08,4.6523128014334776e-08
trial_d,agent,4.100000878078347e-08,4.398579431305154e-08,1.029474173343219e-06,9.59032691405414e-07
trial_d,ramp,4.100000878078347e-08,4.398579431305154e-08,1.029474173343219e-06,9.59032691405414e-07
