trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,7.9261174358543e-09,2.4692141725041253e-09,7.735583843841956e-07,8.956805588125397e-07
trial_a,agent,7.9261174358543e-09,2.4692141725041253e-09,7.735583843841956e-07,8.956805588125397e-07
trial_a,ramp,1.7218504181339544e-06,1.4730754819292284e-06,2.3803108404745024e-11,2.9398498106251593e-10
trial_b,physics,1.8627946425484197e-07,1.855084848766769e-07,3.4178334920725393e-07,3.4072831217975445e-07
trial_b,agent,1.8627946425484197e-07,1.855084848766769e-07,3.4178334920725393e-07,3.4072831217975445e-07
trial_b,ramp,3.614354831024699e-07,3.664973371535674e-07,2.0451276961027338e-07,2.0282524095086814e-07
trial_c,physics,8.956805588125396e-07,7.735583843841956e-07,2.469214172504131e-09,7.92611743585432e-09
trial_c,agent,2.9398498106251335e-10,2.38031084047449e-11,1.473075481929229e-06,1.7218504181339552e-06
trial_c,ramp,2.9398498106251335e-10,2.38031084047449e-11,1.473075481929229e-06,1.7218504181339552e-06
trial_d,physics,3.4072831217975455e-07,3.41783349207254e-07,1.855084848766769e-07,1.86279464254842e-07
trial_d,agent,2.028252409508682e-07,2.0451276961027338e-07,3.6649733715356737e-07,3.614354831024698e-07
trial_d,ramp,2.028252409508682e-07,2.0451276961027338e-07,3.6649733715356737e-07,3.614354831024698e-07
