trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,6.06017924694553e-08,4.199326183588896e-08,3.3236710357329496e-07,3.4870938975660785e-07
trial_a,agent,6.06017924694553e-08,4.199326183588896e-08,3.3236710357329496e-07,3.4870938975660785e-07
trial_a,ramp,6.015675132241518e-07,5.741108354098619e-07,9.157210033310282e-09,2.3121275950398817e-08
trial_b,physics,2.89675035624766e-08,2.6125619878388373e-08,1.4634600158732854e-06,1.4386817001132508e-06
trial_b,agent,2.89675035624766e-08,2.6125619878388373e-08,1.4634600158732854e-06,1.4386817001132508e-06
trial_b,ramp,1.1644174362981733e-06,1.1948677785047702e-06,4.775222382242173e-08,5.161731288488723e-08
trial_c,physics,3.4870938975660785e-07,3.32367103573295e-07,4.199326183588894e-08,6.060179246945528e-08
trial_c,agent,2.312127595039881e-08,9.157210033310282e-09,5.741108354098619e-07,6.015675132241518e-07
trial_c,ramp,2.312127595039881e-08,9.157210033310282e-09,5.741108354098619e-07,6.015675132241518e-07
trial_d,physics,1.4386817001132513e-06,1.4634600158732856e-06,2.6125619878388363e-08,2.8967503562476572e-08
trial_d,agent,5.161731288488724e-08,4.775222382242179e-08,1.1948677785047704e-06,1.164417436298173e-06
trial_d,ramp,5.161731288488724e-08,4.775222382242179e-08,1.1948677785047704e-06,1.164417436298173e-06
