trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,1.5221688025563268e-08,1.520893041414337e-08,1.6433029742634414e-08,1.644831345849358e-08
trial_a,agent,1.5221688025563268e-08,1.520893041414337e-08,1.6433029742634414e-08,1.644831345849358e-08
trial_a,ramp,2.32785804012478e-08,2.3261046650809355e-08,2.0860712131408617e-08,2.0905725873499385e-08
trial_b,physics,9.810777766667432e-08,8.618167264532563e-08,7.193886542010588e-07,7.163668652491314e-07
trial_b,agent,9.810777766667432e-08,8.618167264532563e-08,7.193886542010588e-07,7.163668652491314e-07
trial_b,ramp,5.52749762968926e-07,5.56282814332552e-07,1.1229432958939303e-07,1.2364767868503662e-07
trial_c,physics,1.6448313458493584e-08,1.6433029742634414e-08,1.5208930414143374e-08,1.522168802556327e-08
trial_c,agent,2.090572587349939e-08,2.0860712131408623e-08,2.3261046650809355e-08,2.3278580401247807e-08
trial_c,ramp,2.090572587349939e-08,2.0860712131408623e-08,2.3261046650809355e-08,2.3278580401247807e-08
trial_d,physics,7.163668652491314e-07,7.193886542010588e-07,8.618167264532555e-08,9.810777766667427e-08
trial_d,agent,1.2364767868503662e-07,1.1229432958939303e-07,5.562828143325519e-07,5.52749762968926e-07
trial_d,ramp,1.2364767868503662e-07,1.1229432958939303e-07,5.562828143325519e-07,5.52749762968926e-07
