trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,2.9685178131610214e-10,5.1621862648691775e-11,1.5860589872772666e-06,2.0922890638804447e-06
trial_a,agent,2.9685178131610214e-10,5.1621862648691775e-11,1.5860589872772666e-06,2.0922890638804447e-06
trial_a,ramp,4.136661100626891e-06,2.9227766234560453e-06,5.351976881313343e-16,5.485759967758575e-14
trial_b,physics,1.5229207422170233e-07,1.4754515935574638e-07,3.901294299471763e-07,3.887612111144168e-07
trial_b,agent,1.5229207422170233e-07,1.4754515935574638e-07,3.901294299471763e-07,3.887612111144168e-07
trial_b,ramp,3.2593696682166375e-07,3.2774797899996753e-07,1.5215753469124274e-07,1.5541295160048495e-07
trial_c,physics,2.0922890638804447e-06,1.5860589872772675e-06,5.162186264869195e-11,2.9685178131610214e-10
trial_c,agent,5.485759967758588e-14,5.351976881313363e-16,2.9227766234560453e-06,4.13666110062689e-06
trial_c,ramp,5.485759967758588e-14,5.351976881313363e-16,2.9227766234560453e-06,4.13666110062689e-06
trial_d,physics,3.887612111144168e-07,3.901294299471763e-07,1.4754515935574636e-07,1.522920742217023e-07
trial_d,agent,1.5541295160048495e-07,1.521575346912427e-07,3.277479789999675e-07,3.259369668216637e-07
trial_d,ramp,1.5541295160048495e-07,1.521575346912427e-07,3.277479789999675e-07,3.259369668216637e-07
