trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,9.592331781750896e-09,9.578739182273742e-09,1.0084139907738196e-08,1.0091044517280726e-08
trial_a,agent,9.592331781750896e-09,9.578739182273742e-09,1.0084139907738196e-08,1.0091044517280726e-08
trial_a,ramp,1.5959379342076025e-08,1.5949388817311233e-08,1.4732230877777292e-08,1.4778254199678794e-08
trial_b,physics,1.5607042158270672e-07,1.5494698317338053e-07,2.412093976402953e-07,2.409639662128839e-07
trial_b,agent,1.5607042158270672e-07,1.5494698317338053e-07,2.412093976402953e-07,2.409639662128839e-07
trial_b,ramp,2.4513868871562435e-07,2.4656116854716254e-07,1.638981663897291e-07,1.6413152187157174e-07
trial_c,physics,1.009104451728073e-08,1.0084139907738198e-08,9.578739182273742e-09,9.592331781750896e-09
trial_c,agent,1.4778254199678788e-08,1.473223087777729e-08,1.5949388817311233e-08,1.595937934207602e-08
trial_c,ramp,1.4778254199678788e-08,1.473223087777729e-08,1.5949388817311233e-08,1.595937934207602e-08
trial_d,physics,2.409639662128839e-07,2.412093976402953e-07,1.5494698317338043e-07,1.5607042158270672e-07
trial_d,agent,1.6413152187157174e-07,1.6389816638972915e-07,2.465611685471625e-07,2.4513868871562435e-07
trial_d,ramp,1.6413152187157174e-07,1.6389816638972915e-07,2.465611685471625e-07,2.4513868871562435e-07
