trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,9.212353855931107e-08,9.061954104769667e-08,2.179816917519025e-07,2.2054547161122282e-07
trial_a,agent,9.212353855931107e-08,9.061954104769667e-08,2.179816917519025e-07,2.2054547161122282e-07
trial_a,ramp,3.1719130466745457e-07,3.143110797314749e-07,8.242210055478808e-08,8.56249285357434e-08
trial_b,physics,2.0642751489857708e-14,4.6171315298328655e-15,7.003797875354384e-06,6.2370148544081e-06
trial_b,agent,2.0642751489857708e-14,4.6171315298328655e-15,7.003797875354384e-06,6.2370148544081e-06
trial_b,ramp,4.395601368144756e-06,4.714723512075637e-06,1.1071140909386285e-11,1.3072472172523461e-11
trial_c,physics,2.2054547161122282e-07,2.1798169175190261e-07,9.061954104769667e-08,9.212353855931105e-08
trial_c,agent,8.562492853574338e-08,8.242210055478807e-08,3.1431107973147495e-07,3.171913046674546e-07
trial_c,ramp,8.562492853574338e-08,8.242210055478807e-08,3.1431107973147495e-07,3.171913046674546e-07
trial_d,physics,6.237014854408102e-06,7.003797875354394e-06,4.617131529832871e-15,2.0642751489857717e-14
trial_d,agent,1.3072472172523477e-11,1.107114090938631e-11,4.714723512075633e-06,4.395601368144756e-06
trial_d,ramp,1.3072472172523477e-11,1.107114090938631e-11,4.714723512075633e-06,4.395601368144756e-06
