trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,2.653831911333317e-245,7.05717670451205e-303,7.066840853482243e-07,5.0937050729488166e-05
trial_a,agent,2.653831911333317e-245,7.05717670451205e-303,7.066840853482243e-07,5.0937050729488166e-05
trial_a,ramp,8.773683438470338e-05,5.51299587364108e-07,0.0,0.0
trial_b,physics,3.2168412760385736e-16,2.361752623010487e-16,2.34023227414214e-06,2.4078223482419133e-06
trial_b,agent,3.2168412760385736e-16,2.361752623010487e-16,2.34023227414214e-06,2.4078223482419133e-06
trial_b,ramp,1.4917818954937742e-06,1.4607230745446213e-06,1.3625573902117566e-13,1.2405009644873177e-13
trial_c,physics,5.093705072948813e-05,7.066840853482265e-07,7.057176704514156e-303,2.6538319113334296e-245
trial_c,agent,0.0,0.0,5.512995873641064e-07,8.77368343847033e-05
trial_c,ramp,0.0,0.0,5.512995873641064e-07,8.77368343847033e-05
trial_d,physics,2.407822348241914e-06,2.340232274142143e-06,2.3617526230104813e-16,3.216841276038535e-16
trial_d,agent,1.240500964487327e-13,1.362557390211769e-13,1.46072307454462e-06,1.4917818954937738e-06
trial_d,ramp,1.240500964487327e-13,1.362557390211769e-13,1.46072307454462e-06,1.4917818954937738e-06
