trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,4.822976285967753e-08,4.750629528111332e-08,6.216391664325156e-08,6.244303066794798e-08
trial_a,agent,4.822976285967753e-08,4.750629528111332e-08,6.216391664325156e-08,6.244303066794798e-08
trial_a,ramp,5.8158697454204045e-08,5.800287788481919e-08,4.464070152986521e-08,4.551981662354615e-08
trial_b,physics,3.912008054918547e-08,3.62741022593804e-08,1.0929088174732209e-06,1.0794734906977713e-06
trial_b,agent,3.912008054918547e-08,3.62741022593804e-08,1.0929088174732209e-06,1.0794734906977713e-06
trial_b,ramp,8.299564087530816e-07,8.35334511003144e-07,6.2801031040848e-08,6.319047912416313e-08
trial_c,physics,6.244303066794798e-08,6.216391664325156e-08,4.750629528111332e-08,4.822976285967753e-08
trial_c,agent,4.551981662354615e-08,4.464070152986523e-08,5.80028778848192e-08,5.815869745420406e-08
trial_c,ramp,4.551981662354615e-08,4.464070152986523e-08,5.80028778848192e-08,5.815869745420406e-08
trial_d,physics,1.0794734906977713e-06,1.0929088174732209e-06,3.62741022593804e-08,3.91200805491855e-08
trial_d,agent,6.319047912416317e-08,6.280103104084805e-08,8.353345110031441e-07,8.299564087530816e-07
trial_d,ramp,6.319047912416317e-08,6.280103104084805e-08,8.353345110031441e-07,8.299564087530816e-07
