trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,6.035622307384819e-08,5.7375100777454215e-08,8.987757055144e-08,9.061617139508745e-08
trial_a,agent,6.035622307384819e-08,5.7375100777454215e-08,8.987757055144e-08,9.061617139508745e-08
trial_a,ramp,1.8579721498008003e-07,1.83859934507729e-07,6.470661957006369e-08,7.7509759277023e-08
trial_b,physics,1.1892849635087037e-07,1.1461567911407567e-07,8.312664065956941e-07,8.223763494919275e-07
trial_b,agent,1.1892849635087037e-07,1.1461567911407567e-07,8.312664065956941e-07,8.223763494919275e-07
trial_b,ramp,7.403921853945398e-07,7.556049622696292e-07,1.421540960333101e-07,1.4403085298355223e-07
trial_c,physics,9.061617139508745e-08,8.987757055144e-08,5.737510077745421e-08,6.035622307384816e-08
trial_c,agent,7.7509759277023e-08,6.470661957006367e-08,1.83859934507729e-07,1.8579721498008003e-07
trial_c,ramp,7.7509759277023e-08,6.470661957006367e-08,1.83859934507729e-07,1.8579721498008003e-07
trial_d,physics,8.223763494919276e-07,8.312664065956947e-07,1.1461567911407571e-07,1.1892849635087029e-07
trial_d,agent,1.4403085298355234e-07,1.421540960333101e-07,7.55604962269629e-07,7.403921853945395e-07
trial_d,ramp,1.4403085298355234e-07,1.421540960333101e-07,7.55604962269629e-07,7.403921853945395e-07
