trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,5.531811766848057e-08,5.184861034718972e-08,8.047447808902018e-08,8.118706693759464e-08
trial_a,agent,5.531811766848057e-08,5.184861034718972e-08,8.047447808902018e-08,8.118706693759464e-08
trial_a,ramp,1.7430625732934036e-07,1.7205921854523033e-07,4.7449260653071945e-08,6.356408046320661e-08
trial_b,physics,1.3403896331544376e-08,1.0009492962907286e-08,1.5610395376257737e-06,1.5403471337778556e-06
trial_b,agent,1.3403896331544376e-08,1.0009492962907286e-08,1.5610395376257737e-06,1.5403471337778556e-06
trial_b,ramp,9.998417327368798e-07,1.0081631424719848e-06,4.1522496351332325e-08,4.9808149887066023e-08
trial_c,physics,8.118706693759464e-08,8.047447808902018e-08,5.184861034718973e-08,5.531811766848057e-08
trial_c,agent,6.35640804632066e-08,4.7449260653071945e-08,1.7205921854523033e-07,1.7430625732934036e-07
trial_c,ramp,6.35640804632066e-08,4.7449260653071945e-08,1.7205921854523033e-07,1.7430625732934036e-07
trial_d,physics,1.5403471337778563e-06,1.5610395376257747e-06,1.0009492962907265e-08,1.3403896331544358e-08
trial_d,agent,4.9808149887066136e-08,4.1522496351332404e-08,1.0081631424719846e-06,9.998417327368796e-07
trial_d,ramp,4.9808149887066136e-08,4.1522496351332404e-08,1.0081631424719846e-06,9.998417327368796e-07
