trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,1.521509985850349e-08,1.517778573474813e-08,1.6462235985603254e-08,1.6481039823198618e-08
trial_a,agent,1.521509985850349e-08,1.517778573474813e-08,1.6462235985603254e-08,1.6481039823198618e-08
trial_a,ramp,2.3796945158105926e-08,2.3769931329944875e-08,2.116594598914789e-08,2.127927545495819e-08
trial_b,physics,1.2152040711046706e-07,1.103267025628123e-07,6.142667762348959e-07,6.131166686159591e-07
trial_b,agent,1.2152040711046706e-07,1.103267025628123e-07,6.142667762348959e-07,6.131166686159591e-07
trial_b,ramp,4.878529326333645e-07,4.913254668456178e-07,1.3132368987093392e-07,1.396838079152422e-07
trial_c,physics,1.648103982319862e-08,1.6462235985603257e-08,1.5177785734748132e-08,1.521509985850349e-08
trial_c,agent,2.1279275454958188e-08,2.1165945989147885e-08,2.3769931329944875e-08,2.3796945158105926e-08
trial_c,ramp,2.1279275454958188e-08,2.1165945989147885e-08,2.3769931329944875e-08,2.3796945158105926e-08
trial_d,physics,6.131166686159592e-07,6.142667762348959e-07,1.1032670256281231e-07,1.2152040711046703e-07
trial_d,agent,1.396838079152422e-07,1.3132368987093394e-07,4.913254668456176e-07,4.878529326333644e-07
trial_d,ramp,1.396838079152422e-07,1.3132368987093394e-07,4.913254668456176e-07,4.878529326333644e-07
