trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,4.7945350533746445e-15,1.548599119966718e-15,2.2969026112877687e-06,2.930769133270442e-06
trial_a,agent,4.7945350533746445e-15,1.548599119966718e-15,2.2969026112877687e-06,2.930769133270442e-06
trial_a,ramp,4.772024321646244e-06,3.7353634600560247e-06,6.062633095267151e-19,3.339110018282956e-18
trial_b,physics,5.321416536950742e-119,1.7056763977560073e-120,7.426921711606448e-06,7.563222944150666e-06
trial_b,agent,5.321416536950742e-119,1.7056763977560073e-120,7.426921711606448e-06,7.563222944150666e-06
trial_b,ramp,1.1700992080912763e-05,1.1082240575512407e-05,2.97124552060889e-123,1.2020618052277236e-122
trial_c,physics,2.9307691332704404e-06,2.296902611287768e-06,1.5485991199667088e-15,4.794535053374633e-15
trial_c,agent,3.339110018282924e-18,6.062633095267081e-19,3.735363460056027e-06,4.772024321646246e-06
trial_c,ramp,3.339110018282924e-18,6.062633095267081e-19,3.735363460056027e-06,4.772024321646246e-06
trial_d,physics,7.563222944150676e-06,7.426921711606452e-06,1.7056763977558333e-120,5.321416536949939e-119
trial_d,agent,1.2020618052278056e-122,2.9712455206091844e-123,1.1082240575512412e-05,1.1700992080912766e-05
trial_d,ramp,1.2020618052278056e-122,2.9712455206091844e-123,1.1082240575512412e-05,1.1700992080912766e-05
