trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,6.035622307384819e-08,5.7375100777454215e-08,8.987757055144e-08,9.061617139508745e-08
trial_a,agent,6.035622307384819e-08,5.7375100777454215e-08,8.987757055144e-08,9.061617139508745e-08
trial_a,ramp,1.8579721498008003e-07,1.83859934507729e-07,6.470661957006369e-08,7.7509759277023e-08
trial_b,physics,9.15740401887076e-08,8.782928291814508e-08,9.380180795030029e-07,9.262247382124929e-07
trial_b,agent,9.15740401887076e-08,8.782928291814508e-08,9.380180795030029e-07,9.262247382124929e-07
trial_b,ramp,7.929168518120206e-07,8.129789070144336e-07,1.1479907337019629e-07,1.1807109912312501e-07
trial_c,physics,9.061617139508745e-08,8.987757055144e-08,5.737510077745421e-08,6.035622307384816e-08
trial_c,agent,7.7509759277023e-08,6.470661957006367e-08,1.83859934507729e-07,1.8579721498008003e-07
trial_c,ramp,7.7509759277023e-08,6.470661957006367e-08,1.83859934507729e-07,1.8579721498008003e-07
trial_d,physics,9.262247382124932e-07,9.380180795030032e-07,8.782928291814507e-08,9.157404018870755e-08
trial_d,agent,1.1807109912312501e-07,1.1479907337019625e-07,8.129789070144336e-07,7.929168518120208e-07
trial_d,ramp,1.1807109912312501e-07,1.1479907337019625e-07,8.129789070144336e-07,7.929168518120208e-07
