trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,1.2787317842169741e-08,8.887806547132865e-09,8.630306633208835e-07,9.480365293599618e-07
trial_a,agent,1.2787317842169741e-08,8.887806547132865e-09,8.630306633208835e-07,9.480365293599618e-07
trial_a,ramp,1.5404250797483578e-06,1.4083236494211378e-06,4.3979953649189635e-10,1.155244223952514e-09
trial_b,physics,1.2174603624705166e-16,8.301928934608669e-17,2.988761434979126e-06,2.9331455072990487e-06
trial_b,agent,1.2174603624705166e-16,8.301928934608669e-17,2.988761434979126e-06,2.9331455072990487e-06
trial_b,ramp,1.7744930387337839e-06,1.7931646226732498e-06,1.618346170703006e-13,1.4542564133521445e-13
trial_c,physics,9.480365293599618e-07,8.630306633208833e-07,8.887806547132867e-09,1.2787317842169748e-08
trial_c,agent,1.1552442239525118e-09,4.397995364918954e-10,1.4083236494211376e-06,1.5404250797483582e-06
trial_c,ramp,1.1552442239525118e-09,4.397995364918954e-10,1.4083236494211376e-06,1.5404250797483582e-06
trial_d,physics,2.9331455072990513e-06,2.988761434979129e-06,8.301928934608501e-17,1.2174603624704895e-16
trial_d,agent,1.4542564133521486e-13,1.618346170703011e-13,1.79316462267325e-06,1.7744930387337828e-06
trial_d,ramp,1.4542564133521486e-13,1.618346170703011e-13,1.79316462267325e-06,1.7744930387337828e-06
