trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,1.697564722901501e-110,1.833371033400503e-135,8.360999475632461e-07,3.4810159247898316e-05
trial_a,agent,1.697564722901501e-110,1.833371033400503e-135,8.360999475632461e-07,3.4810159247898316e-05
trial_a,ramp,6.0290098789742764e-05,1.1418599526727382e-06,2.534024942471684e-270,2.338990167610577e-210
trial_b,physics,4.5396444589007385e-41,2.4212643981544757e-41,1.0046096654499027e-05,8.322747062104633e-06
trial_b,agent,4.5396444589007385e-41,2.4212643981544757e-41,1.0046096654499027e-05,8.322747062104633e-06
trial_b,ramp,7.539258163164946e-06,8.70697596291469e-06,7.73713572137192e-37,5.44092747476202e-37
trial_c,physics,3.481015924789832e-05,8.360999475632453e-07,1.833371033400297e-135,1.6975647229013824e-110
trial_c,agent,2.338990167610514e-210,2.53402494247217e-270,1.1418599526727413e-06,6.029009878974281e-05
trial_c,ramp,2.338990167610514e-210,2.53402494247217e-270,1.1418599526727413e-06,6.029009878974281e-05
trial_d,physics,8.322747062104638e-06,1.004609665449905e-05,2.4212643981544283e-41,4.5396444589006417e-41
trial_d,agent,5.440927474762208e-37,7.737135721372053e-37,8.706975962914686e-06,7.539258163164943e-06
trial_d,ramp,5.440927474762208e-37,7.737135721372053e-37,8.706975962914686e-06,7.539258163164943e-06
