trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,3.674242579350189e-09,1.8516819647884921e-09,1.1661162063914307e-06,1.3387062257050122e-06
trial_a,agent,3.674242579350189e-09,1.8516819647884921e-09,1.1661162063914307e-06,1.3387062257050122e-06
trial_a,ramp,1.5668319903958835e-06,1.442754905140523e-06,9.481380428280556e-10,1.7857903833756804e-09
trial_b,physics,8.507826861853363e-27,4.190372360952871e-27,6.593821339278398e-06,6.384952966103914e-06
trial_b,agent,8.507826861853363e-27,4.190372360952871e-27,6.593821339278398e-06,6.384952966103914e-06
trial_b,ramp,7.099236619596287e-06,7.2220653334582535e-06,3.8704095735182003e-26,4.465803935177738e-26
trial_c,physics,1.338706225705012e-06,1.1661162063914305e-06,1.851681964788493e-09,3.6742425793501916e-09
trial_c,agent,1.7857903833756812e-09,9.481380428280558e-10,1.442754905140523e-06,1.5668319903958835e-06
trial_c,ramp,1.7857903833756812e-09,9.481380428280558e-10,1.442754905140523e-06,1.5668319903958835e-06
trial_d,physics,6.3849529661039256e-06,6.593821339278399e-06,4.190372360952799e-27,8.50782686185319e-27
trial_d,agent,4.465803935177699e-26,3.8704095735181883e-26,7.222065333458256e-06,7.099236619596292e-06
trial_d,ramp,4.465803935177699e-26,3.8704095735181883e-26,7.222065333458256e-06,7.099236619596292e-06
