trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,6.967255983276262e-08,6.584049865428411e-08,1.1556171628965218e-07,1.1681416154572933e-07
trial_a,agent,6.967255983276262e-08,6.584049865428411e-08,1.1556171628965218e-07,1.1681416154572933e-07
trial_a,ramp,2.0872698593648176e-07,2.063581946008723e-07,6.900897291445842e-08,8.158058751746125e-08
trial_b,physics,9.400405539005639e-09,7.327578372876987e-09,1.8950732577445982e-06,1.8807877392938713e-06
trial_b,agent,9.400405539005639e-09,7.327578372876987e-09,1.8950732577445982e-06,1.8807877392938713e-06
trial_b,ramp,1.4662066286476284e-06,1.5050998706234179e-06,1.8627681180974317e-08,2.23735623366862e-08
trial_c,physics,1.1681416154572934e-07,1.1556171628965218e-07,6.58404986542841e-08,6.967255983276263e-08
trial_c,agent,8.158058751746123e-08,6.900897291445842e-08,2.063581946008723e-07,2.087269859364818e-07
trial_c,ramp,8.158058751746123e-08,6.900897291445842e-08,2.063581946008723e-07,2.087269859364818e-07
trial_d,physics,1.8807877392938717e-06,1.8950732577445993e-06,7.3275783728769826e-09,9.400405539005627e-09
trial_d,agent,2.237356233668623e-08,1.8627681180974337e-08,1.5050998706234173e-06,1.4662066286476284e-06
trial_d,ramp,2.237356233668623e-08,1.8627681180974337e-08,1.5050998706234173e-06,1.4662066286476284e-06
