trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,1.2474799249005341e-09,3.002850435288054e-10,1.3632708964233316e-06,1.7090188801908064e-06
trial_a,agent,1.2474799249005341e-09,3.002850435288054e-10,1.3632708964233316e-06,1.7090188801908064e-06
trial_a,ramp,3.3796331467807238e-06,2.544905623987836e-06,2.981379070507672e-14,1.2896565327118545e-12
trial_b,physics,1.5607042158270672e-07,1.5494698317338053e-07,2.412093976402953e-07,2.409639662128839e-07
trial_b,agent,1.5607042158270672e-07,1.5494698317338053e-07,2.412093976402953e-07,2.409639662128839e-07
trial_b,ramp,2.4513868871562435e-07,2.4656116854716254e-07,1.638981663897291e-07,1.6413152187157174e-07
trial_c,physics,1.7090188801908064e-06,1.3632708964233316e-06,3.002850435288064e-10,1.2474799249005347e-09
trial_c,agent,1.2896565327118531e-12,2.981379070507667e-14,2.544905623987836e-06,3.3796331467807234e-06
trial_c,ramp,1.2896565327118531e-12,2.981379070507667e-14,2.544905623987836e-06,3.3796331467807234e-06
trial_d,physics,2.409639662128839e-07,2.412093976402953e-07,1.5494698317338043e-07,1.5607042158270672e-07
trial_d,agent,1.6413152187157174e-07,1.6389816638972915e-07,2.465611685471625e-07,2.4513868871562435e-07
trial_d,ramp,1.6413152187157174e-07,1.6389816638972915e-07,2.465611685471625e-07,2.4513868871562435e-07
