trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,7.892878466428074e-265,0.0,5.401814046273109e-07,5.198427477947554e-05
trial_a,agent,7.892878466428074e-265,0.0,5.401814046273109e-07,5.198427477947554e-05
trial_a,ramp,8.641344134794746e-05,5.856851974164933e-07,0.0,0.0
trial_b,physics,3.784020926388549e-83,4.228594674199811e-84,8.959883913958918e-06,8.376830400459247e-06
trial_b,agent,3.784020926388549e-83,4.228594674199811e-84,8.959883913958918e-06,8.376830400459247e-06
trial_b,ramp,9.923155179278891e-06,1.0260522000694963e-05,2.3696145101133657e-82,2.873000528366076e-82
trial_c,physics,5.198427477947556e-05,5.401814046273114e-07,0.0,7.892878466427401e-265
trial_c,agent,0.0,0.0,5.856851974164923e-07,8.641344134794747e-05
trial_c,ramp,0.0,0.0,5.856851974164923e-07,8.641344134794747e-05
trial_d,physics,8.376830400459249e-06,8.959883913958928e-06,4.228594674199972e-84,3.784020926388463e-83
trial_d,agent,2.873000528366167e-82,2.369614510113378e-82,1.0260522000694965e-05,9.92315517927889e-06
trial_d,ramp,2.873000528366167e-82,2.369614510113378e-82,1.0260522000694965e-05,9.92315517927889e-06
