trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,3.0616742034419997e-15,6.364830247322927e-17,2.2861415685343957e-06,3.878292786935104e-06
trial_a,agent,3.0616742034419997e-15,6.364830247322927e-17,2.2861415685343957e-06,3.878292786935104e-06
trial_a,ramp,9.509351909496908e-06,3.3061591952406324e-06,6.74812198718132e-57,1.1009142431231097e-43
trial_b,physics,1.174807191605941e-50,8.046554099814309e-57,1.804920314355575e-05,1.075014769429921e-05
trial_b,agent,1.174807191605941e-50,8.046554099814309e-57,1.804920314355575e-05,1.075014769429921e-05
trial_b,ramp,7.052450550731944e-06,1.0095543631588634e-05,5.7748983344691676e-37,1.567089259711862e-32
trial_c,physics,3.878292786935103e-06,2.2861415685343952e-06,6.364830247322937e-17,3.0616742034419835e-15
trial_c,agent,1.1009142431230816e-43,6.748121987181211e-57,3.3061591952406324e-06,9.509351909496913e-06
trial_c,ramp,1.1009142431230816e-43,6.748121987181211e-57,3.3061591952406324e-06,9.509351909496913e-06
trial_d,physics,1.0750147694299216e-05,1.8049203143555762e-05,8.046554099813942e-57,1.1748071916059317e-50
trial_d,agent,1.5670892597118786e-32,5.774898334469055e-37,1.0095543631588633e-05,7.052450550731942e-06
trial_d,ramp,1.5670892597118786e-32,5.774898334469055e-37,1.0095543631588633e-05,7.052450550731942e-06
