condition,trial,choice_1_prediction,choice_2_prediction,choice_3_prediction,choice_4_prediction,choice_1_participant_data,choice_2_participant_data,choice_3_participant_data,choice_4_participant_data
forward_ramp_condition,trial_a,0.05306632929900359,0.05260731392574969,0.1348710285804136,0.7594553281948331,0.025,0.016666666666666666,0.16666666666666666,0.7916666666666666
forward_ramp_condition,trial_b,0.042149672645017996,0.042131458618122376,0.45067187046293633,0.4650469982739232,0.05,0.025,0.48333333333333334,0.44166666666666665
forward_ramp_condition,trial_c,0.7389553463180549,0.13861807622985356,0.0582088937377103,0.0642176837143812,0.6916666666666667,0.19166666666666668,0.041666666666666664,0.075
forward_ramp_condition,trial_d,0.45741592588048613,0.44371796349366,0.049312249080898506,0.049553861544955474,0.49166666666666664,0.4166666666666667,0.06666666666666667,0.025
backward_ramp_condition,trial_a,0.4258406956886865,0.1269124938648426,0.12087731357874988,0.32636949686772104,0.42016806722689076,0.14285714285714285,0.1092436974789916,0.3277310924369748
backward_ramp_condition,trial_b,0.25397366175757985,0.23912876301162467,0.25116208715562555,0.25573548807516994,0.17647058823529413,0.31932773109243695,0.2605042016806723,0.24369747899159663
backward_ramp_condition,trial_c,0.11565151491339125,0.06317648057842752,0.11196186913868315,0.7092101353694981,0.09243697478991597,0.06722689075630252,0.15126050420168066,0.6890756302521008
backward_ramp_condition,trial_d,0.11464831691447612,0.1133957855928755,0.3682658556443578,0.40369004184829055,0.10084033613445378,0.13445378151260504,0.35294117647058826,0.4117647058823529
