trial,element,model,block_noise_sd,ramp_noise_sd,block_noise_up,ramp_noise_up,final_position_up,ramp_valid,up_stop_reason
a,black_block,ramp,0.19,0.0,0.9609484737772881,0.0,837.2771808025252,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.6883101739849296,1117.5524077655932,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7300125376333502,1097.3160494796741,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.4339599896849151,853.1201877831106,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.3109797893382393,890.1034410829039,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7999277051938228,1057.7049946310065,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.8380575047682465,1047.3253604378299,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.1733588999232238,927.9443380767432,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.8484314041158978,1039.2985133278169,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7190401775923002,1099.779968134934,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.823807917135854,1058.4795728783242,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7933820968762084,1072.3413522865342,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7233100785776083,1091.7569857495664,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.8300948672796743,1053.5529921268565,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7011091231645348,1107.1295087032336,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.0039308847395103,984.7393834330452,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.0915013236701185,953.9065046519311,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7678540906638409,1074.3580105548176,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.2818315783488958,896.6486692916037,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.225681505564177,915.2416588836638,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.8255529969180179,1057.1045522363966,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7583018393802331,1076.9409479076382,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.1494891204744717,937.2556696998507,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.189046033174003,922.5075649282643,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7905789075848842,1072.7109068673778,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.1722456456983879,928.9785073362425,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7071211329167,1109.2721370554927,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.358415652735386,877.0133709628534,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.9047387229461601,1020.0276775510879,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7737025111947565,1070.2301472061451,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.9037064623107026,1020.8090893314152,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7290882143674083,1095.0364571640507,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.9659399127637114,1005.972498466515,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.402768682619497,860.379048284147,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.18575073200177,925.2496890237818,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.57345035281561,822.8665756018855,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.8611581204992983,1035.1968717163877,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.785344874482541,1075.3472561188535,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.0934510116513698,961.3369477862815,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.8878865176474622,1033.3792336845356,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.805651878505,1056.9995119630496,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.8879405497699662,1033.3358801754548,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.178082122357751,931.6945073403239,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.0989303922846596,956.7088920140901,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.580692135365405,820.1734412895609,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.1056876856683582,951.2951412505433,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.745928487436357,1083.950242845415,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.8081756561517732,1056.7083735122783,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.8495311168955837,1038.5551021639174,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.9970131856740747,986.1094084247337,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7830829527699669,1077.130256735272,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.1441551495117463,938.8212374476461,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.2937187589391324,892.3565890950297,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7856736211832166,1075.0880626413484,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7356070929844016,1086.4323972211012,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7672610799400529,1074.7389925864222,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.966172636643873,1005.7835150962725,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7710439428496454,1072.1013064774297,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7832350926862554,1077.0103719628507,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7940101758081433,1072.2584321236538,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7683588262269386,1074.0015521676453,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.6922767806862785,1112.1176193965155,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.8051756479747744,1056.9797922019116,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.5508883057084801,829.3802222529945,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.5289498990017019,832.2510683058487,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.9666700415676128,1005.3795878798603,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.2582518615138254,904.8293077702954,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.8303823020695338,1053.3282523586317,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.2420714836057953,912.5666930230584,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7102015040408811,1106.1226867718601,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.5067394303426653,837.8069043905515,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7959464106798491,1072.0032537840314,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7161846064734995,1093.393710256946,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.784862050913577,1075.7278870725788,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.8595755789888194,1035.4312369684121,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.6171250020023533,812.8574995017862,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7659176630744475,1075.5607142157935,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7999039320523454,1057.7078184647155,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.2468969809741286,908.1552970878414,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7336840913999934,1098.82299455236,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.0684432373709278,966.9467484812576,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.8487427549220022,1039.0643736369016,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7259891964511022,1094.4933534132817,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.8472826256069808,1040.1821701704664,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.4585945020701439,847.4201408161604,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.8806737619685567,1026.568340922876,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.9077471347133582,1017.7250301481505,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7161959226641789,1093.421245217032,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7598519831254155,1077.8302614505187,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,1.0412288911919618,976.1100658659947,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7341759341843853,1098.0857969357594,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.7891409982394805,1072.900605917482,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.6874455165910178,1119.9111722707278,False,settled
b,blue_ramp,ramp,0.0,0.7,0.0,0.700790673189817,1104.0692671981524,False,settled
