trial,element,block_noise_sd,ramp_noise_sd,block_noise_down,ramp_noise_down,block_noise_up,ramp_noise_up,final_position_down,final_position_up,agent_valid,physics_valid,ramp_valid
a,black_block,0.225,0.0,0.11950896206676616,0.0,0.8080796107345454,0.0,908.5700785417527,842.3961761983494,True,True,False
a,black_block,0.225,0.0,-0.19855357391390346,0.0,0.8041234658160521,0.0,1248.8692820511,844.7397525479854,True,True,False
b,blue_ramp,0.0,0.8,0.0,1.0000195048668403,0.0,0.7939018244153923,897.0150600585906,1072.2727071740694,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.5355751315087757,0.0,0.880777277059487,978.9219305855711,1026.4875992951147,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.4091452100132112,0.0,0.8895339047890567,991.0997296321502,1032.0619227773122,True,True,False
b,blue_ramp,0.0,0.8,0.0,2.0264630304491527,0.0,0.891045301241282,645.0471213117374,1030.8583613652745,False,False,False
b,blue_ramp,0.0,0.8,0.0,0.17814907180398754,0.0,1.2277200265933428,1038.339445966241,914.5281002664783,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.18631452524458683,0.0,0.7735032548721329,1034.925041921332,1070.3827243738006,True,True,False
b,blue_ramp,0.0,0.8,0.0,1.682427864816549,0.0,0.4394253544715958,787.1839796297842,365.82639088651626,False,False,True
b,blue_ramp,0.0,0.8,0.0,2.8731719492783836,0.0,0.16281555806142092,645.1011735188523,295.26521644573035,False,False,True
b,blue_ramp,0.0,0.8,0.0,1.2774827234994965,0.0,0.7879185932693984,849.3383974335652,1073.777857611075,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.301416897245961,0.0,1.2974117704284744,1020.9601120153457,895.2949533842135,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.5098885024414471,0.0,1.367763068529948,976.7415062517842,873.0892091729464,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.03010843886255006,0.0,0.7570939243014659,1061.1783297746426,1076.6741822136814,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.2592801314506158,0.0,1.622758799394573,1021.9616280506037,811.1758542899246,True,True,False
b,blue_ramp,0.0,0.8,0.0,-0.02709346250796172,0.0,2.023956727183774,1063.7437938296584,596.7615472254787,True,True,False
b,blue_ramp,0.0,0.8,0.0,2.0132835026219733,0.0,0.4048442503655871,645.0471130651505,336.18623026983636,False,False,True
b,blue_ramp,0.0,0.8,0.0,0.7643705420724509,0.0,0.7554526056940358,935.977978051799,1077.3304953981938,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.3939324160597781,0.0,1.5305664707510624,997.290805547356,834.4524875565238,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.2962206930925707,0.0,0.7007284320665443,1006.8720741020123,1103.0694164145934,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.3370311578697116,0.0,0.8549586979654145,1005.7695166713976,1036.1570184924262,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.9441480620277312,0.0,1.2629729708515587,908.1366096397842,900.5339170777564,True,True,False
b,blue_ramp,0.0,0.8,0.0,-0.03632059393257579,0.0,0.763453207042154,1067.461013266126,1077.0239097046353,True,True,False
b,blue_ramp,0.0,0.8,0.0,1.0550211767041517,0.0,1.061232771314891,892.1764717624955,969.8006112855118,True,True,False
b,blue_ramp,0.0,0.8,0.0,1.8338530939764341,0.0,-0.057392914751444674,645.0819478568404,198.57973204844242,False,False,True
b,blue_ramp,0.0,0.8,0.0,0.9822520063587536,0.0,1.4461571896695649,897.7292255004338,848.5789040098973,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.035336842250834374,0.0,1.1094974963039153,1059.034275549227,948.1298220958437,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.22561463045794167,0.0,1.1377031673365328,1018.6830600476563,942.3212865927793,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.16841269801913658,0.0,1.0203936023490021,1042.4414022837157,982.9356907324443,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.33635751584463397,0.0,0.9690693026983244,1006.0542285487861,1003.4313967506386,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.3676743670170544,0.0,0.8687985628774699,1008.5982106636174,1034.0603655105785,True,True,False
b,blue_ramp,0.0,0.8,0.0,0.6174391235446097,0.0,0.7972050573777152,955.9899967951047,1071.8373685914921,True,True,False
b,blue_ramp,0.0,0.8,0.0,-0.028519666799272203,0.0,0.8075414375791911,1064.3172347437726,1056.7815388183258,True,True,False
