trial,element,model,block_noise_sd,ramp_noise_sd,block_noise_up,ramp_noise_up,final_position_up,ramp_valid,up_stop_reason
a,black_block,ramp,0.31,0.0,0.7896990963355984,0.0,838.850262684554,False,settled
a,black_block,ramp,0.31,0.0,0.7904820015510124,0.0,843.7115266359936,False,settled
a,black_block,ramp,0.31,0.0,0.9461471231211055,0.0,842.9010465328682,False,settled
a,black_block,ramp,0.31,0.0,0.8625997419521332,0.0,838.0487329982008,False,settled
a,black_block,ramp,0.31,0.0,0.9814354081658958,0.0,837.7065231394703,False,settled
a,black_block,ramp,0.31,0.0,0.8906194643111432,0.0,838.5285098781329,False,settled
a,black_block,ramp,0.31,0.0,0.8458975075910252,0.0,838.3168292132927,False,settled
a,black_block,ramp,0.31,0.0,0.7935711406262689,0.0,843.3981759769284,False,settled
a,black_block,ramp,0.31,0.0,0.8750710468524958,0.0,842.2914575177178,False,settled
a,black_block,ramp,0.31,0.0,0.8200043070709379,0.0,843.4755910242654,False,settled
a,black_block,ramp,0.31,0.0,0.9775987851039234,0.0,838.3227402267524,False,settled
a,black_block,ramp,0.31,0.0,1.0839189738110602,0.0,841.9363895086133,False,settled
a,black_block,ramp,0.31,0.0,0.8767778627639269,0.0,838.1048889204205,False,settled
a,red_block,ramp,0.31,0.0,0.9727875411081233,0.0,838.953101072291,False,settled
a,red_block,ramp,0.31,0.0,1.0431282040789454,0.0,839.6136165147645,False,settled
a,red_block,ramp,0.31,0.0,0.9439393589053727,0.0,843.0269892418511,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.2575798919533656,905.4479154054379,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.276676400204251,901.4605895434667,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.8170974659185775,1063.5444332611758,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.003906831937999,984.7444013770308,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.8829695167515157,1037.076061105708,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7706097998191771,1072.4089210593986,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.9296313030042358,1019.1127192208221,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.3045588470988192,888.588737884086,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.1236470522914888,945.2565438774659,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.0190088609742503,984.0687315930319,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.6954764065814056,1102.3754911285405,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.8163217257686786,1064.1617484636067,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.5492042785922022,828.5665293321158,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.6305682858881039,808.5799304762975,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.9543021685510813,1003.9430403239459,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.9673377675619284,1004.8372029465679,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7034197480092977,1104.1421270810797,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.9361787131331769,1006.4193236903697,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7099632537529925,1105.2163118214257,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.609260261993201,813.7862031599021,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7992765737189274,1057.7147502811813,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.0931475946813054,952.5854380554224,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.805412138936426,1056.9524987644897,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7055407641982842,1101.642932017361,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.678278315207125,796.1345134412738,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.2313161159625121,913.2694685555224,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.9901002824079481,987.6675250220763,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.9957590384935465,986.3712307034948,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7710313532354999,1072.1102293998586,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.1918767856226562,927.8223961659155,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.1324688364488988,946.4731725015013,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.9664148753426745,1005.5868007251365,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.5068068330640425,835.5779245549653,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.2678425952139027,902.8990275159451,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.9639247124993171,996.588704636613,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.550756457301533,829.59433081777,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.647057060886984,804.4728444189666,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.901474564800531,1022.5732280138367,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.9439077489977885,1012.3117151915046,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.2883432336262697,897.1941482276184,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.134335766360923,944.9036990547471,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.075804814472421,965.0723525998326,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.993579265721794,986.8311462890879,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.6864098556217821,1107.0612649527527,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.913648902137545,1025.319701231745,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7920791764739954,1072.5132858503584,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.0979974579452092,957.4967654501057,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.0554165982040316,964.9956117509813,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.342042179640902,881.9567610652263,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.5427970580830064,831.5847817390394,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.553279772572268,828.9916785776417,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.1339418354832989,945.2347997182019,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.4217582471453505,857.0637958516587,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.6494355742106226,804.3468790773729,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.826302678764232,1056.5142706042611,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.226477846054216,914.9628525294007,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.884035452935615,1036.4689689485044,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.6693895033538202,799.7846384925535,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.471112740960748,845.5094428630875,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.417597242524455,856.7751287042296,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.6061364915086793,814.8340845466224,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.1862899708031602,924.8712361253666,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.2822146651173778,896.2911434867051,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.8872921919951824,1033.856088677384,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.6912246367657273,1107.9594902100291,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.8585247990404267,1035.5910664241471,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.836270806207981,1048.7226292959895,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7101789256851189,1106.0369881497872,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.0296524625647545,975.7401466487231,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.0909786831656045,954.3407999426503,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7445599496676916,1084.8377676544692,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.0003434856330793,985.4105979824366,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.8045024663302933,1057.0579855368233,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.665105640121221,800.7708648114226,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.0834902395457993,960.2910839269543,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.4032624008594425,860.1275782594953,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.1508007570672107,936.8707504094676,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.3508378033522845,878.9579851038694,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.37606655495075,870.0566614060284,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.4836155598062168,844.7218805189123,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.1350819617741639,944.5308861579251,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.9250578665591166,1019.972262728831,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7165617829738031,1092.9988287556012,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.729383402865834,1094.894863484345,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.0499907633257888,969.3614818631028,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.3136544011533062,888.9723269655966,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.8378031239358066,1047.5242974550713,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.4687925314639778,843.9834834075242,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.046568098813498,971.7248030716974,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.0261176516093518,978.2537477702765,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7333345606090873,1086.4712037558168,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.5109055973146683,838.700191791066,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.1162574509727892,951.1941221246077,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.449873517121276,848.782631465827,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7197038886789536,1101.1120299314061,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.8818413857012664,1037.9804931323329,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.3788253241752266,867.58281673975,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.683864031117511,792.9388455613,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.2606994524290087,902.5865822115027,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.548528192267895,829.6539772881879,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.0614317170903071,969.6376129559386,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.5385649398246697,830.9832901876525,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.9913606880446357,987.3941140672133,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.8472596059141217,1040.2000249604525,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.5957436131431129,816.8697788568628,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.8657522227677914,1034.5033178900824,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.0356931222661987,980.6805815044522,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.0411721396193163,976.1569132436225,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.2253917283164624,915.3431579015862,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.4593466591663495,846.5332970415749,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7500313655278134,1082.8129199507766,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7140905434000175,1101.9502296684873,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.338216142761923,879.8603133055756,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.8346438060636499,1049.9949827686187,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.720360730619133,1100.9123630842303,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.39028670202239,866.1658765778212,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.733708529751682,1098.4544530921905,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.4936790408216798,842.7582404991787,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.670163310550497,799.4096984107549,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7185335402951819,1098.5653549910448,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.681417196638316,795.3024353305383,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.0487205549543777,970.2895994783535,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.8164149464793656,1064.0875709120166,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7137255390296643,1100.542249499851,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,0.7530448252374007,1081.5369849288043,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.048189742567054,970.7136147288522,False,settled
b,blue_ramp,ramp,0.0,1.6,0.0,1.468024814783092,844.9017146359331,False,settled
