trial,element,block_noise_sd,ramp_noise_sd,block_noise_down,ramp_noise_down,block_noise_up,ramp_noise_up,final_position_down,final_position_up,agent_valid,physics_valid,ramp_valid
b,blue_ramp,0.0,1.7,0.0,0.7227397691468497,0.0,2.024733969697306,944.1726217244504,596.7866157208601,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.8258476956419997,0.0,3.1542913599773215,927.9875885029771,621.5716481614363,True,True,False
b,blue_ramp,0.0,1.7,0.0,2.378669286449722,0.0,0.3895317774295148,645.1006782930593,345.0778102383454,False,False,True
b,blue_ramp,0.0,1.7,0.0,0.06518035750054654,0.0,2.1893374873080886,1046.9019971635487,601.7001017361115,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.8467979579417863,0.0,0.9311395653327408,927.6936543540895,1018.8293380001994,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.9433104847374788,0.0,1.6879524008927018,908.5521724093434,792.6896678495491,True,True,False
b,blue_ramp,0.0,1.7,0.0,2.2574294721659927,0.0,-0.08613685879564535,645.1007848412622,183.47703177039892,False,False,True
b,blue_ramp,0.0,1.7,0.0,0.5386808855492434,0.0,0.8138684737954266,977.5401594125924,1052.5784233941013,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.18193761015582674,0.0,1.5563308510978906,1036.753924905156,827.4529362138347,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.9120867714764818,0.0,0.049317529806483594,645.1014133243954,243.8923110225224,False,False,True
b,blue_ramp,0.0,1.7,0.0,0.2670405262205795,0.0,2.95611163715752,1018.6994336403877,618.2109531849155,True,True,False
b,blue_ramp,0.0,1.7,0.0,2.0047496312965767,0.0,-0.04967913309135339,645.0471077579223,201.92842489454196,False,False,True
b,blue_ramp,0.0,1.7,0.0,1.333251327662534,0.0,1.3707413537783262,843.9865715115818,870.3186711376729,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.36772770847521674,0.0,2.910944006529469,1008.5750544201676,617.4412520837647,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.7694924511193848,0.0,0.011909715203667123,645.1944871315003,228.0215618708372,False,False,True
b,blue_ramp,0.0,1.7,0.0,1.2442640255180595,0.0,2.6839917022908746,858.3323652141896,613.3150535856502,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.4715868999480168,0.0,1.9989055879124513,826.0176162417506,595.9532377001074,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.5532714847321802,0.0,2.2144104331531915,812.5212483394096,602.3445777570452,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.29162866171729085,0.0,1.6801367811682695,1008.778385394472,795.4696190060943,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.2818040259752166,0.0,0.7212887363535736,851.8124196334954,1102.7082629641468,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.4097447352137507,0.0,1.0585342191197273,836.6862415478848,972.0101962677178,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.0245291243491816,0.0,0.8444793331803672,892.5465699104467,1042.4305412026026,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.796647851618756,0.0,1.1027240331099737,931.5246963387935,953.7802424342299,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.45359899711414114,0.0,1.1660865492686225,986.6345530043627,934.2132416847852,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.086231675109305,0.0,1.6614776014863843,883.055768360597,802.1704533303307,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.8758365795673683,0.0,1.6621199756589509,914.0103392745838,802.1023926069286,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.4099665475659162,0.0,2.6475067624669464,836.5132470364102,612.6484479686441,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.32410863093865705,0.0,0.8536138139217603,1011.2454104650436,1049.2407775014863,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.6086268102941937,0.0,1.454432077515646,959.8566507206065,847.8790182167116,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.7633105431131757,0.0,0.42367687624507244,645.2341412865915,351.51718587921664,False,False,True
b,blue_ramp,0.0,1.7,0.0,0.07877170844709397,0.0,3.607746044089936,1041.5619363654791,634.0139398637884,True,True,False
b,blue_ramp,0.0,1.7,0.0,-0.09491737569654567,0.0,1.363694139720718,1069.4465338841933,871.9504596001822,True,True,False
b,blue_ramp,0.0,1.7,0.0,2.911665846636226,0.0,1.0443692351729645,645.1012326585249,973.5254099538979,False,False,False
b,blue_ramp,0.0,1.7,0.0,1.3626753641957126,0.0,2.009349874422366,843.4062681911624,596.2902800963172,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.702025220148747,0.0,0.1679868983407436,781.6774568637679,297.41826073319584,False,False,True
b,blue_ramp,0.0,1.7,0.0,3.4924942347375443,0.0,0.8787808110625023,645.1024710366777,1027.936224233476,False,False,False
b,blue_ramp,0.0,1.7,0.0,2.9307446730513735,0.0,3.0432039502257715,645.1012630232229,619.5923227993078,False,False,False
b,blue_ramp,0.0,1.7,0.0,2.017878338860689,0.0,0.4328914038915039,645.0471159331493,359.84825583121125,False,False,True
b,blue_ramp,0.0,1.7,0.0,1.041791457001124,0.0,0.8173717757837886,891.4462973244953,1063.326120629685,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.5520415733503237,0.0,3.72898930392241,814.0335318540834,634.4900504828164,True,True,False
b,blue_ramp,0.0,1.7,0.0,-0.013037032846407183,0.0,1.131320945551762,1058.1413548465791,947.4381497258317,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.7754321307301844,0.0,1.0202914340529226,930.8818544263213,983.0192591445364,True,True,False
b,blue_ramp,0.0,1.7,0.0,2.6026473999051167,0.0,1.1105405385797222,645.1008356566675,947.3659889086975,False,False,False
b,blue_ramp,0.0,1.7,0.0,0.0012136269229982475,0.0,1.1398130987266306,1072.8605455965583,940.5427104241068,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.7533433635723352,0.0,3.09847612478339,940.8646431457955,620.4374529395077,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.38835483426267464,0.0,2.751094651271403,999.6743405900621,614.6072802038315,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.5919523644196765,0.0,1.3173562115871764,807.8591150791533,887.4146775809776,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.4305837583366135,0.0,0.9768133635203259,996.6170603736149,997.2448820487847,True,True,False
b,blue_ramp,0.0,1.7,0.0,2.1335072416336556,0.0,0.13935315229519837,645.1008144883904,283.84368288557795,False,False,True
b,blue_ramp,0.0,1.7,0.0,0.3352547201669138,0.0,1.546416810731926,1006.5205367535707,829.4644418575524,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.8538040857401092,0.0,1.1003859084576693,645.0801346635719,955.4822436149923,False,False,False
b,blue_ramp,0.0,1.7,0.0,0.22552402579439554,0.0,0.8136141612457966,1018.7202504371446,1052.684173570903,True,True,False
b,blue_ramp,0.0,1.7,0.0,3.2828823228891237,0.0,0.1960170497023565,645.1019502248045,309.1011029418756,False,False,True
b,blue_ramp,0.0,1.7,0.0,1.4860617215789842,0.0,2.844005670728713,824.9139740217038,616.1355944046728,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.2154323368721456,0.0,1.6194947885514437,863.5759201803535,811.5983300636667,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.1145498167972263,0.0,2.2619267768903186,1046.1172786021461,603.6166869826573,True,True,False
b,blue_ramp,0.0,1.7,0.0,2.8542186186804646,0.0,-0.06730120711632823,645.1011454385293,191.95602087400292,False,False,True
b,blue_ramp,0.0,1.7,0.0,1.6775224281157637,0.0,0.1565492647278322,788.244908967105,292.66664422214257,False,False,True
b,blue_ramp,0.0,1.7,0.0,-0.07706108343585638,0.0,0.9460467988691728,1083.7708705421492,1010.5802217485146,True,True,False
b,blue_ramp,0.0,1.7,0.0,2.9705092835884503,0.0,0.9849934914329987,645.1013285663851,991.1534693510275,False,False,False
b,blue_ramp,0.0,1.7,0.0,2.0683341864216627,0.0,1.0575966262497505,645.0471479507526,972.7800905829764,False,False,False
b,blue_ramp,0.0,1.7,0.0,2.163268808030803,0.0,0.6412656803045154,645.100815042801,471.13741133627866,False,False,True
b,blue_ramp,0.0,1.7,0.0,1.4207056841637116,0.0,0.9243452035044762,833.5388878796854,1020.1061844177053,True,True,False
b,blue_ramp,0.0,1.7,0.0,2.098136178437153,0.0,0.6740449754437142,645.0471673633316,457.5544028978506,False,False,True
b,blue_ramp,0.0,1.7,0.0,1.7109107706896152,0.0,1.3062996328389227,780.4792538463059,893.263493681905,False,False,False
b,blue_ramp,0.0,1.7,0.0,0.8511168738193129,0.0,1.244211232463859,925.8441807747826,910.6104459732072,True,True,False
b,blue_ramp,0.0,1.7,0.0,2.2145964701421894,0.0,0.6611372328826439,645.100807940069,455.9259580449449,False,False,True
b,blue_ramp,0.0,1.7,0.0,1.363214496084989,0.0,0.9294378341699113,843.0198517079778,1019.1490691729654,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.8108176904864123,0.0,1.8803311332420507,924.9193974718116,592.0056382014782,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.09112203412034232,0.0,2.3681673410132182,1055.6005673590146,606.337737572037,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.8085698819303125,0.0,2.944081725022053,925.9603140845402,618.0057751912641,True,True,False
b,blue_ramp,0.0,1.7,0.0,3.3202680527512123,0.0,2.2571427830137956,645.1020372019841,603.4885223367907,False,False,False
b,blue_ramp,0.0,1.7,0.0,2.566130977696306,0.0,1.2242758535256357,645.1008000284594,915.7338828064644,False,False,False
b,blue_ramp,0.0,1.7,0.0,0.5675004129338264,0.0,1.0531398622947428,965.1149986293093,966.7726823102021,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.6425430187512644,0.0,1.2117956849720612,799.3042178864912,918.1661124820425,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.914955651015401,0.0,1.745619813696367,913.6420110080492,587.2028255224342,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.8279869988060352,0.0,2.332295349680515,926.969437814662,605.5013812438935,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.717929550164622,0.0,3.2278019469877437,946.1333140499886,622.7912829555657,True,True,False
b,blue_ramp,0.0,1.7,0.0,1.6396043582870152,0.0,0.7794125115222378,799.2357160249065,1065.8845259318427,True,True,False
b,blue_ramp,0.0,1.7,0.0,0.5281804728694833,0.0,1.4941341988808834,982.2209449188525,842.1610260140525,True,True,False
b,blue_ramp,0.0,1.7,0.0,3.8875779436184135,0.0,1.729694654230381,645.1025292328635,776.9661703588498,False,False,False
b,blue_ramp,0.0,1.7,0.0,2.3053986531428072,0.0,0.41888342136390705,645.1007394763753,347.22485682453777,False,False,True
b,blue_ramp,0.0,1.7,0.0,1.938272390262061,0.0,0.3323531462195955,645.101199043773,368.2026528565894,False,False,True
b,blue_ramp,0.0,1.7,0.0,3.543019088855112,0.0,1.0181577374120545,645.1026082107959,984.7650399804647,False,False,False
