trial,element,model,block_noise_sd,ramp_noise_sd,block_noise_up,ramp_noise_up,final_position_up,ramp_valid,up_stop_reason
a,black_block,ramp,0.29,0.0,0.8488326005126202,0.0,840.7840988405661,False,settled
a,black_block,ramp,0.29,0.0,0.8614657658727413,0.0,843.7350030436622,False,settled
a,black_block,ramp,0.29,0.0,0.869950421212328,0.0,838.3998955593715,False,settled
a,black_block,ramp,0.29,0.0,0.833628318254846,0.0,839.5666991129584,False,settled
a,black_block,ramp,0.29,0.0,0.9218490135153322,0.0,838.2704474807953,False,settled
a,black_block,ramp,0.29,0.0,0.8260524290936407,0.0,845.3920624989263,False,settled
a,black_block,ramp,0.29,0.0,0.9265349428060188,0.0,837.7235780273794,False,settled
a,black_block,ramp,0.29,0.0,0.907301157871222,0.0,839.3504001927134,False,settled
a,black_block,ramp,0.29,0.0,0.8717314481384038,0.0,839.0377696982684,False,settled
a,black_block,ramp,0.29,0.0,0.8528222131030174,0.0,841.8642564136379,False,settled
a,black_block,ramp,0.29,0.0,0.8096912594723443,0.0,838.3668505169786,False,settled
b,blue_ramp,ramp,0.0,1.8,0.0,1.4829374798870862,845.6624554430273,False,settled
b,blue_ramp,ramp,0.0,1.8,0.0,1.3990725147522618,862.4147331820399,False,settled
b,blue_ramp,ramp,0.0,1.8,0.0,0.8643413413219625,1034.7989170069416,False,settled
b,blue_ramp,ramp,0.0,1.8,0.0,0.7558681699487942,1076.8670446977585,False,settled
b,blue_ramp,ramp,0.0,1.8,0.0,1.4453512078850825,849.3874055401528,False,settled
b,blue_ramp,ramp,0.0,1.8,0.0,1.4529589326003591,849.5937059185629,False,settled
b,blue_ramp,ramp,0.0,1.8,0.0,0.7919655105433445,1072.5282574576909,False,settled
b,blue_ramp,ramp,0.0,1.8,0.0,0.7258154374647388,1094.2225742232147,False,settled
b,blue_ramp,ramp,0.0,1.8,0.0,1.500988616007647,840.2664826791652,False,settled
b,blue_ramp,ramp,0.0,1.8,0.0,1.2822213986823612,896.2848591789475,False,settled
b,blue_ramp,ramp,0.0,1.8,0.0,1.1410502211757476,939.732850641892,False,settled
b,blue_ramp,ramp,0.0,1.8,0.0,1.183605419376907,927.1160727363451,False,settled
b,blue_ramp,ramp,0.0,1.8,0.0,0.7532867987586773,1080.6719466661082,False,settled
b,blue_ramp,ramp,0.0,1.8,0.0,0.7705144675299717,1072.4766488565306,False,settled
b,blue_ramp,ramp,0.0,1.8,0.0,1.4372273816445982,854.0181144497851,False,settled
