trial,element,model,block_noise_sd,ramp_noise_sd,block_noise_up,ramp_noise_up,final_position_up,ramp_valid,up_stop_reason
a,black_block,ramp,0.23,0.0,0.8003467764734945,0.0,843.0631392631224,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.0879525312553913,956.8362031817576,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.7355149288734786,1086.2824956190989,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.7695535240364957,1073.1568922356014,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.9092219764195201,1016.595986532163,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.1195382721966687,948.6777531783862,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.451533561904374,851.0115321108599,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.9734124288954233,999.9059195724445,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.817259557872873,1063.4154320047692,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.5593689113718947,825.8464137914742,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.9716104823261498,1001.368207623156,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.7230097386981276,1091.2032287186855,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.7729490972312975,1070.8045325960345,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.14788804740455,937.7255284780041,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.1647995190194487,935.3334065917221,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.7840544983923133,1076.3644046414333,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.4563381257413892,850.4683377959942,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.9854962010445995,990.6799382708624,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.1430647089270618,939.1412960204658,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.9671718262054371,1004.9720413675569,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.2118511806428849,918.1176863672003,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.7670222836290765,1074.8866323089412,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.3111391697268069,890.0355328450815,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.3047851805854276,888.376041307539,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.285777007645185,893.1292517252914,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.7298425130324206,1096.4740100497822,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.5131841072131842,836.9609530987536,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.1105844766238553,947.3294941978953,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.9438790112535373,1012.3350041576045,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.8608422735746615,1035.2436406561596,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.2865645425604555,898.8383791677561,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,1.118181424642414,949.5686623185898,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.8159155037459497,1064.4849704727944,False,settled
b,blue_ramp,ramp,0.0,1.9,0.0,0.9598791927019878,999.5811680750771,False,settled
