trial,element,model,block_noise_sd,ramp_noise_sd,block_noise_up,ramp_noise_up,final_position_up,ramp_valid,up_stop_reason
a,black_block,ramp,0.23,0.0,0.8003467764734945,0.0,843.0631392631224,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,0.9066643352074105,1018.6331975953832,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,0.9112431817001885,1015.0858583197711,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.1618914396133302,937.6104079956843,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.3237840395462943,888.0336406549732,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.1285354210462097,941.4064526336382,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.28412972461782,894.52875687041,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.5849861457621566,820.6387273341562,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,0.7154632739473346,1106.802953859255,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.5831788703557206,820.8948330458044,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.2762468528162105,901.8615435126151,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,0.82810189077248,1055.1123366625382,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.4540881319836398,848.2794019102336,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.2088693375210047,920.7114994532634,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,0.7882744651098749,1073.5548271616494,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,0.7082169452771298,1097.5237896113836,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.229644862442946,913.8543013950007,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.171825962685034,929.3407147467038,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,0.7524106538599176,1081.2395261717045,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.069192719533508,966.7550192722061,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,0.9671331887381223,1005.0034316136279,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.3686513767323796,872.1807277545887,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.6634119471431439,800.3584784382716,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.127839784278158,941.8661468897957,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.2646926557434413,905.8194907514813,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,0.85053969727944,1037.7216362939903,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.4635044874789704,845.9732033940688,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.019424913243882,983.7283441039959,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,0.7169642109855991,1094.674738362227,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.1328944893795023,946.1153262104347,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.4696935176820916,847.8860401111766,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.288602245269962,896.9643396278447,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.0307148324355044,974.8003031292407,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.3734532015195315,872.7373333306223,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.3475806955916292,876.7226140111001,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.509849099860208,837.6256491718217,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.4265905571181599,856.527036485313,False,settled
b,blue_ramp,ramp,0.0,2.0,0.0,1.127496144126257,942.1360045777611,False,settled
