trial,element,model,block_noise_sd,ramp_noise_sd,block_noise_up,ramp_noise_up,final_position_up,ramp_valid,up_stop_reason
a,black_block,ramp,0.19,0.0,0.9609484737772881,0.0,837.2771808025252,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,1.554003977283123,827.8109116647274,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,1.0030953463018035,984.9136948849062,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.7300975010979405,1097.7114533365573,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,1.1145759817201697,952.6208186790927,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.9216169910911334,1020.618645578034,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.7877178243600079,1073.8764303571202,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.9734637081528725,999.8646189557354,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.9191135360720044,1021.0894634116933,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.7706805446281825,1072.358806434042,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.8669194429281132,1034.3336244717445,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,1.3846700815700899,867.054645579058,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.9776483600333907,996.5865345118826,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.792524355806839,1072.4546475274205,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,1.4203907479865672,858.5705654445526,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.9905303729748763,987.5762477807742,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,1.5788179072423179,821.8913047502759,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,1.2647079105446337,905.8053475765021,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,1.0607442289053899,970.1997986870505,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.7732038481284055,1070.610920722989,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.7814325931853497,1078.4306431177495,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.9853569891033822,990.7894943786813,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.8127546974781931,1053.3444070143503,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,1.3681710189041532,872.6719977313238,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,1.2607420482868823,902.5476957553605,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.822698928118092,1059.1038598745647,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,1.401259001140325,861.0650434326283,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.8774613382788111,1028.9635155924857,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.771415014903985,1071.8382419637976,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.7371780537094607,1088.0675822714916,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,1.6451268178830072,805.3586958752094,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.8306903949738201,1053.0872919404283,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,1.0276546523309313,977.2702743828956,False,settled
b,blue_ramp,ramp,0.0,1.2,0.0,0.8278387517452593,1055.3168010507284,False,settled
