trial,element,block_noise_sd,ramp_noise_sd,block_noise_down,ramp_noise_down,block_noise_up,ramp_noise_up,final_position_down,final_position_up,agent_valid,physics_valid,ramp_valid
b,blue_ramp,0.0,1.1,0.0,0.43434558335427936,0.0,0.9186634376340984,994.9735106163433,1021.3457043256127,True,True,False
b,blue_ramp,0.0,1.1,0.0,1.3750268191919055,0.0,1.0916150085711644,840.802300054488,953.8120531781759,True,True,False
b,blue_ramp,0.0,1.1,0.0,0.7364158058245666,0.0,1.2110687559567948,937.919108229179,918.8005478744965,True,True,False
b,blue_ramp,0.0,1.1,0.0,0.5625746637681655,0.0,1.223109119084953,967.2892665710436,916.1423929056182,True,True,False
b,blue_ramp,0.0,1.1,0.0,2.786386666867585,0.0,1.2251872892067628,645.1010504982535,915.4147551512528,False,False,False
b,blue_ramp,0.0,1.1,0.0,0.2449549737304829,0.0,1.6881150365658464,1028.0171117816008,791.7298878903132,True,True,False
b,blue_ramp,0.0,1.1,0.0,0.2561824722113069,0.0,1.0635669754491828,1023.2693385660865,968.1944738564592,True,True,False
b,blue_ramp,0.0,1.1,0.0,1.0654258542668038,0.0,0.8380863457339532,886.6887352620047,1047.302805667116,True,True,False
b,blue_ramp,0.0,1.1,0.0,2.313338314122755,0.0,0.6042098623984442,645.1007323669024,466.62017060710036,False,False,True
b,blue_ramp,0.0,1.1,0.0,3.9506114302577777,0.0,0.22387139233445377,645.1023651856872,321.1513050816193,False,False,True
b,blue_ramp,0.0,1.1,0.0,1.7565387448118077,0.0,1.0833880657454227,645.2782764561035,960.3766274529311,False,False,False
b,blue_ramp,0.0,1.1,0.0,0.41444823371319633,0.0,1.7839411843391524,988.8640364007639,588.5533572574886,True,True,False
b,blue_ramp,0.0,1.1,0.0,0.7010966908569898,0.0,1.8806742192286787,942.6534495077991,592.0176941391809,True,True,False
b,blue_ramp,0.0,1.1,0.0,0.3796187243952087,0.0,0.8269230328654309,1003.4339648002008,1056.025750383015,True,True,False
b,blue_ramp,0.0,1.1,0.0,0.041399103436006335,0.0,1.0410041459145156,1056.5593978110562,976.2955888042593,True,True,False
b,blue_ramp,0.0,1.1,0.0,0.3565101807445967,0.0,2.231293349167538,997.9696233644197,602.7964985235966,True,True,False
b,blue_ramp,0.0,1.1,0.0,1.3024031826277152,0.0,0.7735779081479284,849.2098226471777,1070.3255620372788,True,True,False
b,blue_ramp,0.0,1.1,0.0,-0.037253510948447366,0.0,2.7829404998776894,1067.8369882650384,615.2212703561461,True,True,False
b,blue_ramp,0.0,1.1,0.0,2.7682648161052135,0.0,0.5566608442526823,645.101026589519,434.5062479228222,False,False,True
b,blue_ramp,0.0,1.1,0.0,-0.06547587478386584,0.0,0.7183373579771811,1079.0280811901612,1098.0922347603632,True,True,False
b,blue_ramp,0.0,1.1,0.0,1.05100949534962,0.0,1.0387473328292993,886.6890595646204,978.1587547477232,True,True,False
b,blue_ramp,0.0,1.1,0.0,0.5416570720821948,0.0,2.104528897282711,976.2163228751332,599.2005613444297,True,True,False
b,blue_ramp,0.0,1.1,0.0,0.4073034530022847,0.0,0.9635015940914985,991.9570264718665,996.9958221856045,True,True,False
b,blue_ramp,0.0,1.1,0.0,0.46341784207085346,0.0,1.175568209702445,982.7679014691495,933.897389659341,True,True,False
b,blue_ramp,0.0,1.1,0.0,1.2982035852881304,0.0,1.7365878349208932,846.8023034666844,775.1931489202349,True,True,False
b,blue_ramp,0.0,1.1,0.0,-0.04994081665729171,0.0,1.0497481596829619,1072.9657510144243,969.464049667364,True,True,False
