trial,element,model,block_noise_sd,ramp_noise_sd,block_noise_up,ramp_noise_up,final_position_up,ramp_valid,up_stop_reason
a,black_block,ramp,0.31,0.0,0.7896990963355984,0.0,838.850262684554,False,settled
a,black_block,ramp,0.31,0.0,0.7904820015510124,0.0,843.7115266359936,False,settled
a,black_block,ramp,0.31,0.0,0.9461471231211055,0.0,842.9010465328682,False,settled
a,black_block,ramp,0.31,0.0,0.8625997419521332,0.0,838.0487329982008,False,settled
a,black_block,ramp,0.31,0.0,0.9814354081658958,0.0,837.7065231394703,False,settled
a,black_block,ramp,0.31,0.0,0.8906194643111432,0.0,838.5285098781329,False,settled
a,black_block,ramp,0.31,0.0,0.8458975075910252,0.0,838.3168292132927,False,settled
a,black_block,ramp,0.31,0.0,0.7935711406262689,0.0,843.3981759769284,False,settled
a,black_block,ramp,0.31,0.0,0.8750710468524958,0.0,842.2914575177178,False,settled
a,black_block,ramp,0.31,0.0,0.8200043070709379,0.0,843.4755910242654,False,settled
a,black_block,ramp,0.31,0.0,0.9775987851039234,0.0,838.3227402267524,False,settled
a,black_block,ramp,0.31,0.0,1.0839189738110602,0.0,841.9363895086133,False,settled
a,black_block,ramp,0.31,0.0,0.8767778627639269,0.0,838.1048889204205,False,settled
a,red_block,ramp,0.31,0.0,0.9727875411081233,0.0,838.953101072291,False,settled
a,red_block,ramp,0.31,0.0,1.0431282040789454,0.0,839.6136165147645,False,settled
a,red_block,ramp,0.31,0.0,0.9439393589053727,0.0,843.0269892418511,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7683706203933831,1073.9932189242893,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.3124853160630232,889.4642692052522,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.9179573457261215,1021.9037165045345,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.691409647188455,1109.851682704927,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.5803945632262557,819.2219482898497,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.0761883195706992,964.9756267758117,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.6456331418114418,805.7620304287987,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.001900953067719,985.1631019063869,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.4671674340684682,845.9273989262123,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.0238227831478244,980.1306938497856,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.3522806531347509,877.51151444562,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8034854829894762,1057.177837118913,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8232481478902027,1058.6696747309277,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.6200965171307637,812.1471878032918,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.718491417237273,1098.463889698271,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7202770378493693,1100.3186696309624,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8321574250761424,1051.939645957837,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.1596510801100162,931.5852221583629,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8475137899637689,1040.007052173892,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.9754564359009585,998.3094758114355,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.860592891791089,1035.2805672039724,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8142744075636703,1052.2640657789452,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.1232157582074629,945.6206956047156,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.0838368887364451,960.0008564052048,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8955942767647701,1027.235589281214,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.22885264549536,914.1315269085959,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.4902426547846643,843.1057329037325,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.1769888890498061,932.6524659960306,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.868800221747822,1034.0601242687571,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8488851260500581,1038.9548559502466,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.4984053248771834,842.2014191476127,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.0058958394746427,984.3294490953109,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8375139860771658,1047.7504157229596,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.4330497242006903,854.0513580313094,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.9355745162062233,1006.5230645981298,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.1001101494499659,955.7132215145807,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7268597900842229,1095.048211382036,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.9146130368221457,1024.5551802284685,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7493535932638618,1088.0515178441158,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.144904117085989,938.6012074313783,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.9851396787361266,991.0383627289317,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.3142010580796528,888.7422891392836,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7442968379401925,1085.0898582217571,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7913740204215236,1072.6061673380811,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7830146432477237,1077.184082280076,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.1020519032702498,954.3440829348766,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.579424702855687,821.5422547447987,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8957305491888073,1027.127065724393,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.6428877102906485,805.9221049497041,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.2882899923137348,897.2392524763394,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.0174816502647444,985.3182096865108,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8264968410083346,1056.361377132378,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7089537744899641,1101.5492961355117,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.854091311994727,1049.1623471778437,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8819620731426836,1037.8837479171143,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8240076853668534,1058.3215003658927,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.6673982439680402,800.4607828754437,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.1324180618243378,946.5158581948457,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.9693474179344701,1003.2054166444606,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.333341196006467,884.6701059996628,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.0417737913247922,975.660259567535,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.117141189348988,950.4475758677125,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.617008354468213,811.6603062152412,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.0712449651078335,966.2300225245176,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8934150243744116,1028.9711670597915,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8708030889382065,1033.769062162857,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8659412867216378,1034.4758261207294,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.2050951373755232,923.9935902426396,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7448325757588564,1084.6611094458308,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7344967068222008,1097.9037761020716,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.782670491084207,1077.455246245385,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7369900926181853,1087.8832644035967,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.3384831287409138,879.5981855830671,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8524867017409905,1049.4202430717087,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8329370929026849,1051.329903989945,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.9224855618192438,1020.455597968034,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.0163299288593768,986.2679738699487,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8914037675588186,1030.5728689258538,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8365345933415729,1048.5163388363926,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.5203416409773398,833.4687568148864,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.170262435321782,930.5994570192995,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.277806904974501,900.4052971023432,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.1062489806516667,950.8245297365086,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.123743932203884,945.1752021237168,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8624018878896482,1035.0858318225412,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.036226249984822,980.2403803268686,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.2423101761827724,912.3484899287647,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.6911691614853214,1106.5921046289943,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.1040100988861739,952.7018956109704,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.6141282675199644,812.1593824529299,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.3528267882749738,876.9640560553718,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.121086160615904,947.4188720040202,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.5707095618115046,824.3951538967993,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7774403347990554,1067.2916695817141,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.578222525348162,821.7345547335987,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8250849938229416,1057.4730004108753,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.9770271515841285,997.0763235350084,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.9020389269224902,1022.1272003527612,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.0659656397505466,967.5805564365241,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.9880135883404348,988.8006220351807,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7649586506085756,1076.149995123303,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7312092296583801,1099.4296015271073,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8265312881992983,1056.334250989427,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.3587186400111415,876.705275555114,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.0675257086596364,967.1814665191574,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.52306339540085,835.7464642033694,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.6743992443192348,798.8075669754236,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.849492132728976,1038.5850857473993,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8405418526665862,1045.3952905543717,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.834279638044261,1050.2797666458016,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.6149766896002509,813.054729938253,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.0846722132233755,959.563539100464,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.1284434320025736,941.4802410895755,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7362660102418239,1087.1682302518925,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.6917447159927146,1103.7272222925662,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.9774814831095541,996.7181086101921,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.829820115119471,1053.7678150118122,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.115097580492447,952.1765582369945,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.8511270273525873,1050.1852939844962,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.9308719649631,1018.879616450021,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.3111336474770738,890.0378857463935,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.9107783170602997,1015.5009863208313,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7267571475415081,1094.9440594854545,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.440713959011216,850.0927534360613,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,0.7460998250854726,1083.837406137602,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.166794041200037,933.5974651704337,False,settled
b,blue_ramp,ramp,0.0,0.8,0.0,1.1173691973298603,950.2549565611005,False,settled
