trial,element,block_noise_sd,ramp_noise_sd,block_noise_down,ramp_noise_down,block_noise_up,ramp_noise_up,final_position_down,final_position_up,agent_valid,physics_valid,ramp_valid
a,black_block,0.225,0.0,0.11950896206676616,0.0,0.8080796107345454,0.0,908.5700785417527,842.3961761983494,True,True,False
a,black_block,0.225,0.0,-0.19855357391390346,0.0,0.8041234658160521,0.0,1248.8692820511,844.7397525479854,True,True,False
b,blue_ramp,0.0,1.6,0.0,0.6317753939698609,0.0,1.3362377274677795,961.7509764142716,881.8032633644584,True,True,False
b,blue_ramp,0.0,1.6,0.0,2.0000390097336807,0.0,1.5878036488307845,645.047104838938,819.3208121455997,False,False,False
b,blue_ramp,0.0,1.6,0.0,1.0711502630175513,0.0,1.761554554118974,883.7753560935695,587.7264327208861,True,True,False
b,blue_ramp,0.0,1.6,0.0,0.8182904200264224,0.0,1.7790678095781134,931.3497124484453,588.3674417463147,True,True,False
b,blue_ramp,0.0,1.6,0.0,4.052926060898305,0.0,1.782090602482564,645.1020827311839,588.4825950498092,False,False,False
b,blue_ramp,0.0,1.6,0.0,0.35629814360797507,0.0,2.4554400531866856,998.0584830044791,608.4481287495428,True,True,False
b,blue_ramp,0.0,1.6,0.0,0.6041411172825567,0.0,0.7648193635986464,961.8495646904305,1076.2360443077287,True,True,False
b,blue_ramp,0.0,1.6,0.0,0.37262905048917366,0.0,1.5470065097442658,1006.4473034245551,828.6109689962913,True,True,False
b,blue_ramp,0.0,1.6,0.0,2.4289479459869128,0.0,0.4552161825448079,645.1006857870889,319.64966476953697,False,False,True
b,blue_ramp,0.0,1.6,0.0,1.5497103334789875,0.0,1.219034684703932,813.9642561244667,919.3591236400896,True,True,False
b,blue_ramp,0.0,1.6,0.0,1.399636353438522,0.0,0.8677558609218589,837.1878596313868,1034.2119964329115,True,True,False
b,blue_ramp,0.0,1.6,0.0,2.138589581678094,0.0,0.9162012042556168,645.1008145399651,1023.2959411844456,False,False,False
b,blue_ramp,0.0,1.6,0.0,3.364855729633098,0.0,0.8788507089431916,645.1021443502206,1027.8816559474517,False,False,False
b,blue_ramp,0.0,1.6,0.0,0.35915591841470856,0.0,2.2695233313935064,996.7958391334219,603.8202199949845,True,True,False
b,blue_ramp,0.0,1.6,0.0,2.1066840856440785,0.0,0.6014590812647078,645.1008144972353,445.3293552407303,False,False,True
b,blue_ramp,0.0,1.6,0.0,5.746343898556767,0.0,0.32563111612284185,645.0726408884577,365.5826389203724,False,False,True
b,blue_ramp,0.0,1.6,0.0,2.3465525197296344,0.0,0.8207674214386181,645.1007038804456,1060.6309370802098,False,False,False
b,blue_ramp,0.0,1.6,0.0,2.554965446998993,0.0,1.5758371865387968,645.10078958411,821.6400082815194,False,False,False
b,blue_ramp,0.0,1.6,0.0,0.602833794491922,0.0,2.594823540856949,962.4303696658326,611.507711826533,True,True,False
b,blue_ramp,0.0,1.6,0.0,1.0197770048828942,0.0,2.735526137059896,894.9884905925686,614.3072054238804,True,True,False
b,blue_ramp,0.0,1.6,0.0,0.5521726900293945,0.0,1.202797138713354,971.5670429807836,918.2528621633371,True,True,False
b,blue_ramp,0.0,1.6,0.0,2.288554912168624,0.0,0.3068277159260996,645.1007549370262,357.81779801262894,False,False,True
b,blue_ramp,0.0,1.6,0.0,0.06021687772510012,0.0,1.5141878486029319,1048.9109446033108,838.0130692274956,True,True,False
b,blue_ramp,0.0,1.6,0.0,0.5185602629012316,0.0,3.245517598789146,972.9934223284424,623.6385617175795,True,True,False
b,blue_ramp,0.0,1.6,0.0,0.5269659463979429,0.0,0.8639365298903819,982.7660881628847,1034.858636663135,True,True,False
b,blue_ramp,0.0,1.6,0.0,1.8944046292766765,0.0,1.1252042300333505,645.1015803024484,944.0438435006978,False,False,False
b,blue_ramp,0.0,1.6,0.0,-0.05418692501592344,0.0,4.047913454367548,1074.6910548930696,634.5241564927312,True,True,False
b,blue_ramp,0.0,1.6,0.0,4.026567005243947,0.0,0.8096885007311742,645.1021573938182,535.201727569959,False,False,False
b,blue_ramp,0.0,1.6,0.0,0.9751435458925164,0.0,1.5294032797827188,901.2642732670282,833.7151860092409,True,True,False
b,blue_ramp,0.0,1.6,0.0,-0.0952376360492594,0.0,1.0448543388758997,1069.5726972822235,973.128185789037,True,True,False
b,blue_ramp,0.0,1.6,0.0,1.5287410841449018,0.0,1.5109052113880717,817.7330738482614,838.7006952934308,True,True,False
b,blue_ramp,0.0,1.6,0.0,0.7878648321195562,0.0,3.061132941502125,935.4158815657391,619.863264160958,True,True,False
